date,value,reporter,partner
2019-01-01,7516562.501,Andorra,World
2019-01-01,2901663847.891,Angola,World
2019-01-01,5202353.209,Antigua and Barbuda,World
2019-01-01,1279644559.49,Azerbaijan,World
2019-01-01,4584792478.89,Argentina,World
2019-01-01,20889853865.115,Australia,World
2019-01-01,143616423.46,Armenia,World
2019-01-01,38825724,Barbados,World
2019-01-01,26866344082.927,Belgium,World
2019-01-01,699945126.04,Bolivia (Plurinational State of),World
2019-01-01,499986079.12,Bosnia Herzegovina,World
2019-01-01,455398548.636,Botswana,World
2019-01-01,16638094632,Brazil,World
2019-01-01,23170896.665,Belize,World
2019-01-01,702519195.597,Brunei Darussalam,World
2019-01-01,2740345427.403,Bulgaria,World
2019-01-01,1588471576.819,Myanmar,World
2019-01-01,2459087200,Belarus,World
2019-01-01,469672541.908,Cambodia,World
2019-01-01,34197678076.351,Canada,World
2019-01-01,3403202.774,Cabo Verde,World
2019-01-01,6722733368.236,Chile,World
2019-01-01,218008454233,China,World
2019-01-01,3066110482.11,Colombia,World
2019-01-01,2826146.155,Comoros,World
2019-01-01,229776595.2,Congo,World
2019-01-01,1117571978.304,Dem. Rep. of the Congo,World
2019-01-01,1279950405,Croatia,World
2019-01-01,614118931.404,Cyprus,World
2019-01-01,16870489145,Czechia,World
2019-01-01,76654208.545,Benin,World
2019-01-01,9428392536.897,Denmark,World
2019-01-01,848850552.954,Dominican Rep.,World
2019-01-01,1602185493.269,Ecuador,World
2019-01-01,483877229.6,El Salvador,World
2019-01-01,1361638412.092,Estonia,World
2019-01-01,35510703.517,Fiji,World
2019-01-01,6666973389.472,Finland,World
2019-01-01,45653310456.438,France,World
2019-01-01,5996602.378,French Polynesia,World
2019-01-01,236525073.01,Georgia,World
2019-01-01,2273759.689,Gambia,World
2019-01-01,87685961.97,State of Palestine,World
2019-01-01,124866602367.08,Germany,World
2019-01-01,1297045330.75,Ghana,World
2019-01-01,2868774832.458,Greece,World
2019-01-01,2122523.503,Grenada,World
2019-01-01,861287025,Guatemala,World
2019-01-01,122574985.478,Guyana,World
2019-01-01,47534595754.664,"China, Hong Kong SAR",World
2019-01-01,10263676918,Hungary,World
2019-01-01,639655994.925,Iceland,World
2019-01-01,14028086397.258,Indonesia,World
2019-01-01,15395324605.41,Ireland,World
2019-01-01,5120841000,Israel,World
2019-01-01,41462363138.977,Italy,World
2019-01-01,1151064532.966,Côte d'Ivoire,World
2019-01-01,51178496968.936,Japan,World
2019-01-01,5347819401.07,Kazakhstan,World
2019-01-01,524590163.957,Kenya,World
2019-01-01,46160904368,Rep. of Korea,World
2019-01-01,92967740,Kyrgyzstan,World
2019-01-01,469672541.908,Lao People's Dem. Rep.,World
2019-01-01,92874529.445,Lesotho,World
2019-01-01,1170302497.808,Latvia,World
2019-01-01,2591394436,Lithuania,World
2019-01-01,1243960486.365,Luxembourg,World
2019-01-01,120838919.705,"China, Macao SAR",World
2019-01-01,222217964.869,Madagascar,World
2019-01-01,70512868.268,Malawi,World
2019-01-01,20976497730.618,Malaysia,World
2019-01-01,322275549.21,Malta,World
2019-01-01,158487049.092,Mauritius,World
2019-01-01,32636429188,Mexico,World
2019-01-01,607034072.59,Mongolia,World
2019-01-01,234254115,Rep. of Moldova,World
2019-01-01,30385275.784,Montenegro,World
2019-01-01,300657.594,Montserrat,World
2019-01-01,2560038998.307,Morocco,World
2019-01-01,374954000,Mozambique,World
2019-01-01,47203576213.414,Netherlands,World
2019-01-01,14483427,Aruba,World
2019-01-01,2983347684.043,New Zealand,World
2019-01-01,407718848.49,Nicaragua,World
2019-01-01,10147658078.181,Norway,World
2019-01-01,552475.75,Palau,World
2019-01-01,2089112647.886,Pakistan,World
2019-01-01,43482339,Panama,World
2019-01-01,631621650,Paraguay,World
2019-01-01,3822323437.86,Peru,World
2019-01-01,5293096847,Philippines,World
2019-01-01,20846483554,Poland,World
