,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
14,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27000.0,False,21,1000 KG,27.0,False,27000.0,False,0.0,False,33832.0,0.0,33832.0,0,False,True
15,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,False,21,1000 KG,5.0,False,5000.0,False,0.0,False,5109.0,0.0,5109.0,0,False,True
16,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,833000.0,False,21,1000 KG,833.0,False,833000.0,False,0.0,False,695623.0,0.0,695623.0,0,False,True
17,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77000.0,False,21,1000 KG,77.0,False,77000.0,False,0.0,False,24395.0,0.0,24395.0,0,False,True
18,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3558000.0,False,21,1000 KG,3558.0,False,3558000.0,False,0.0,False,1246474.0,0.0,1246474.0,0,False,True
19,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000.0,False,21,1000 KG,6.0,False,6000.0,False,0.0,False,21959.0,0.0,21959.0,0,False,True
20,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,586,PAK,Pakistan,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,False,21,1000 KG,5.0,False,5000.0,False,0.0,False,25600.0,0.0,25600.0,0,False,True
21,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,604,PER,Peru,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,82000.0,False,21,1000 KG,82.0,False,82000.0,False,0.0,False,73708.0,0.0,73708.0,0,False,True
22,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,706000.0,False,21,1000 KG,706.0,False,706000.0,False,0.0,False,447496.0,0.0,447496.0,0,False,True
23,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,688,SRB,Serbia,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000.0,False,21,1000 KG,20.0,False,20000.0,False,0.0,False,2750.0,0.0,2750.0,0,False,True
24,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,699,IND,India,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174633000.0,False,21,1000 KG,174633.0,False,174633000.0,False,0.0,False,20512660.0,0.0,20512660.0,0,False,True
25,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1648000.0,False,21,1000 KG,1648.0,False,1648000.0,False,0.0,False,497486.0,0.0,497486.0,0,False,True
26,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,326000.0,False,21,1000 KG,326.0,False,326000.0,False,0.0,False,587427.0,0.0,587427.0,0,False,True
27,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230136000.0,False,21,1000 KG,230136.0,False,230136000.0,False,0.0,False,86178356.0,0.0,86178356.0,0,False,True
28,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,103000.0,False,21,1000 KG,103.0,False,103000.0,False,0.0,False,35752.0,0.0,35752.0,0,False,True
29,C,A,20200101,2020,52,2020,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,6801,"Stone; setts, curbstones and flagstones, of natural stone (except slate)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000.0,False,21,1000 KG,24.0,False,24000.0,False,0.0,False,54521.0,0.0,54521.0,0,False,True
