date,value,reporter,partner
2015-01-01,2258649552.392,Algeria,World
2015-01-01,7329364.011,Andorra,World
2015-01-01,2782580664.15,Angola,World
2015-01-01,1097918.021,Antigua and Barbuda,World
2015-01-01,1269318503.62,Azerbaijan,World
2015-01-01,3803288172.55,Argentina,World
2015-01-01,16246690438.675,Australia,World
2015-01-01,11640479387.483,Austria,World
2015-01-01,1115423379.516,Bahrain,World
2015-01-01,84440342.373,Armenia,World
2015-01-01,37214675,Barbados,World
2015-01-01,20220437746.333,Belgium,World
2015-01-01,302096.72,Bermuda,World
2015-01-01,805915489.17,Bolivia (Plurinational State of),World
2015-01-01,368289339,Bosnia Herzegovina,World
2015-01-01,604910472.69,Botswana,World
2015-01-01,13481491283,Brazil,World
2015-01-01,20650741.214,Belize,World
2015-01-01,23517285.78,Solomon Isds,World
2015-01-01,713664881.922,Brunei Darussalam,World
2015-01-01,2005802531.203,Bulgaria,World
2015-01-01,960661144.656,Myanmar,World
2015-01-01,11242144.664,Burundi,World
2015-01-01,2066557000,Belarus,World
2015-01-01,218520763.47,Cambodia,World
2015-01-01,34891806949.344,Canada,World
2015-01-01,2998033.232,Cabo Verde,World
2015-01-01,5990221162.571,Chile,World
2015-01-01,2875095402.71,Colombia,World
2015-01-01,1726958.275,Comoros,World
2015-01-01,609522352.472,Congo,World
2015-01-01,855813910.743,Dem. Rep. of the Congo,World
2015-01-01,900121504,Croatia,World
2015-01-01,393469249.655,Cyprus,World
2015-01-01,12444892258,Czechia,World
2015-01-01,42066807.17,Benin,World
2015-01-01,7888060697.969,Denmark,World
2015-01-01,685128160.628,Dominican Rep.,World
2015-01-01,1599294430.068,Ecuador,World
2015-01-01,425664551.98,El Salvador,World
2015-01-01,179048785.148,Ethiopia,World
2015-01-01,1231010082.808,Estonia,World
2015-01-01,80353820.881,Fiji,World
2015-01-01,4579647620.163,Finland,World
2015-01-01,39595758857.568,France,World
2015-01-01,4449714.357,French Polynesia,World
2015-01-01,155073963.06,Georgia,World
2015-01-01,21319.992,Gambia,World
2015-01-01,104641763958.185,Germany,World
2015-01-01,1046018745.767,Ghana,World
2015-01-01,2148413552.466,Greece,World
2015-01-01,20999606.45,Greenland,World
2015-01-01,2435752.749,Grenada,World
2015-01-01,881066593,Guatemala,World
2015-01-01,67112737.246,Guyana,World
2015-01-01,43791597115.475,"China, Hong Kong SAR",World
2015-01-01,7833175759,Hungary,World
2015-01-01,382086514.508,Iceland,World
2015-01-01,13244876941,Indonesia,World
2015-01-01,9633857159.748,Ireland,World
2015-01-01,5489431000,Israel,World
2015-01-01,33383190315.44,Italy,World
2015-01-01,1632961179.849,Côte d'Ivoire,World
2015-01-01,51930117301.025,Japan,World
2015-01-01,4803419791.53,Kazakhstan,World
2015-01-01,45105384315,Rep. of Korea,World
2015-01-01,4613876045.576,Kuwait,World
2015-01-01,146328900,Kyrgyzstan,World
2015-01-01,218520763.47,Lao People's Dem. Rep.,World
2015-01-01,931023116.831,Latvia,World
2015-01-01,1814250809,Lithuania,World
2015-01-01,1047795842.036,Luxembourg,World
2015-01-01,154912102.133,"China, Macao SAR",World
2015-01-01,190461806.086,Madagascar,World
2015-01-01,74127016.627,Malawi,World
2015-01-01,17749299790.165,Malaysia,World
2015-01-01,179717707.489,Malta,World
2015-01-01,186829956.037,Mauritius,World
2015-01-01,26552229093,Mexico,World
2015-01-01,147660168,Rep. of Moldova,World
2015-01-01,30166890.6,Montenegro,World
2015-01-01,301375.139,Montserrat,World
2015-01-01,1932471079.799,Morocco,World
2015-01-01,211484330.41,Mozambique,World
2015-01-01,2735745379.062,Oman,World
2015-01-01,38413244880.212,Netherlands,World
2015-01-01,96472879.312,New Caledonia,World
2015-01-01,2824372433.266,New Zealand,World
2015-01-01,369607515.98,Nicaragua,World
2015-01-01,9104878521.393,Norway,World
2015-01-01,1327948.49,Palau,World
2015-01-01,2071273592.039,Pakistan,World
2015-01-01,51710562,Panama,World
2015-01-01,762096252,Paraguay,World
2015-01-01,2739879002.24,Peru,World
2015-01-01,4356784041,Philippines,World
2015-01-01,16364096930,Poland,World
2015-01-01,4389604077.773,Portugal,World
2015-01-01,7420847027.259,Qatar,World
2015-01-01,4898574161.69,Romania,World
2015-01-01,28134115539,Russian Federation,World
2015-01-01,44140099.284,Rwanda,World
2015-01-01,2476510.031,Saint Kitts and Nevis,World
