date,value,reporter,partner
2015-01-01,571404967,Afghanistan,World
2015-01-01,3410,Afghanistan,Azerbaijan
2015-01-01,1296260,Afghanistan,Australia
2015-01-01,51916,Afghanistan,Austria
2015-01-01,618700,Afghanistan,Bangladesh
2015-01-01,354154,Afghanistan,Belgium
2015-01-01,107500,Afghanistan,Brazil
2015-01-01,7906,Afghanistan,Bulgaria
2015-01-01,771752,Afghanistan,Canada
2015-01-01,1328,Afghanistan,Sri Lanka
2015-01-01,10150949,Afghanistan,China
2015-01-01,9182,Afghanistan,Czechia
2015-01-01,113516,Afghanistan,Denmark
2015-01-01,2057148,Afghanistan,Finland
2015-01-01,250837,Afghanistan,France
2015-01-01,12800,Afghanistan,Georgia
2015-01-01,5677441,Afghanistan,Germany
2015-01-01,79721,Afghanistan,"China, Hong Kong SAR"
2015-01-01,29162373,Afghanistan,Iran
2015-01-01,17021113,Afghanistan,Iraq
2015-01-01,2381828,Afghanistan,Italy
2015-01-01,11685,Afghanistan,Japan
2015-01-01,10845103,Afghanistan,Kazakhstan
2015-01-01,702642,Afghanistan,Jordan
2015-01-01,11790,Afghanistan,Rep. of Korea
2015-01-01,1004256,Afghanistan,Lebanon
2015-01-01,19200,Afghanistan,Lithuania
2015-01-01,90,Afghanistan,Malaysia
2015-01-01,1056967,Afghanistan,Netherlands
2015-01-01,7294,Afghanistan,New Zealand
2015-01-01,226568660,Afghanistan,Pakistan
2015-01-01,6234,Afghanistan,Poland
2015-01-01,19901,Afghanistan,Romania
2015-01-01,18508310,Afghanistan,Russian Federation
2015-01-01,909866,Afghanistan,Saudi Arabia
2015-01-01,188869645,Afghanistan,India
2015-01-01,204000,Afghanistan,Singapore
2015-01-01,784,Afghanistan,Slovakia
2015-01-01,343508,Afghanistan,Viet Nam
2015-01-01,33400,Afghanistan,South Africa
2015-01-01,333566,Afghanistan,Spain
2015-01-01,281472,Afghanistan,Sweden
2015-01-01,68552,Afghanistan,Switzerland
2015-01-01,4700660,Afghanistan,Tajikistan
2015-01-01,41178,Afghanistan,Thailand
2015-01-01,24444446,Afghanistan,United Arab Emirates
2015-01-01,17759087,Afghanistan,Türkiye
2015-01-01,914547,Afghanistan,Turkmenistan
2015-01-01,25530,Afghanistan,Uganda
2015-01-01,1500,Afghanistan,Ukraine
2015-01-01,91589,Afghanistan,Egypt
2015-01-01,516828,Afghanistan,United Kingdom
2015-01-01,2710020,Afghanistan,USA
2015-01-01,262825,Afghanistan,Uzbekistan
2015-01-01,1929657032,Albania,World
2015-01-01,419969,Albania,Algeria
2015-01-01,92320,Albania,Australia
2015-01-01,23611891,Albania,Austria
2015-01-01,40651,Albania,Armenia
2015-01-01,389,Albania,Barbados
2015-01-01,2453778,Albania,Belgium
2015-01-01,5138767,Albania,Bosnia Herzegovina
2015-01-01,1283,Albania,Botswana
2015-01-01,350958,Albania,Brazil
2015-01-01,25069992,Albania,Bulgaria
2015-01-01,71561,Albania,Belarus
2015-01-01,10032,Albania,Cameroon
2015-01-01,446674,Albania,Canada
2015-01-01,8284805,Albania,Cayman Isds
2015-01-01,39519,Albania,Sri Lanka
2015-01-01,134955,Albania,Chile
2015-01-01,52132014,Albania,China
2015-01-01,15170,Albania,Colombia
2015-01-01,50821,Albania,Congo
2015-01-01,3868996,Albania,Croatia
2015-01-01,101731,Albania,Cyprus
2015-01-01,6601645,Albania,Czechia
2015-01-01,3455914,Albania,Denmark
2015-01-01,98229,Albania,Estonia
2015-01-01,205763,Albania,Finland
2015-01-01,19312076,Albania,France
2015-01-01,110984,Albania,Georgia
2015-01-01,60053356,Albania,Germany
2015-01-01,60097,Albania,Ghana
2015-01-01,75471130,Albania,Greece
2015-01-01,3387,Albania,Guinea
2015-01-01,92103,Albania,Haiti
2015-01-01,7616372,Albania,"China, Hong Kong SAR"
2015-01-01,14846450,Albania,Hungary
2015-01-01,487342,Albania,Iceland
2015-01-01,68716,Albania,Indonesia
2015-01-01,282211,Albania,Iran
2015-01-01,2697534,Albania,Iraq
2015-01-01,53909,Albania,Ireland
2015-01-01,230943,Albania,Israel
2015-01-01,981582618,Albania,Italy
2015-01-01,265420,Albania,Côte d'Ivoire
2015-01-01,2706605,Albania,Japan
2015-01-01,38608,Albania,Kazakhstan
2015-01-01,971649,Albania,Jordan
2015-01-01,22765,Albania,Kenya
2015-01-01,251369,Albania,Rep. of Korea
2015-01-01,1597,Albania,Kuwait
2015-01-01,32550,Albania,Kyrgyzstan
2015-01-01,303294,Albania,Lebanon
2015-01-01,383968,Albania,Latvia
2015-01-01,4193182,Albania,Libya
2015-01-01,624131,Albania,Lithuania
2015-01-01,113702,Albania,Luxembourg
2015-01-01,21014,Albania,"China, Macao SAR"
2015-01-01,100039,Albania,Malaysia
2015-01-01,2188,Albania,Mali
2015-01-01,88945037,Albania,Malta
2015-01-01,15036,Albania,Mexico
2015-01-01,691539,Albania,"Other Asia, nes"
2015-01-01,19090,Albania,Rep. of Moldova
2015-01-01,26780211,Albania,Montenegro
2015-01-01,644947,Albania,Morocco
2015-01-01,29221,Albania,Oman
2015-01-01,16329891,Albania,Netherlands
2015-01-01,1646,Albania,New Zealand
2015-01-01,175486,Albania,Niger
2015-01-01,16356,Albania,Nigeria
2015-01-01,92955,Albania,Norway
2015-01-01,1058641,Albania,Marshall Isds
2015-01-01,60331,Albania,Pakistan
2015-01-01,3558213,Albania,Poland
2015-01-01,181254,Albania,Portugal
2015-01-01,25731,Albania,Qatar
2015-01-01,10606371,Albania,Romania
2015-01-01,409592,Albania,Russian Federation
2015-01-01,178302,Albania,San Marino
2015-01-01,4362050,Albania,Saudi Arabia
2015-01-01,17398,Albania,Senegal
2015-01-01,191433968,Albania,Serbia
2015-01-01,1394202,Albania,India
2015-01-01,119325,Albania,Singapore
2015-01-01,1242530,Albania,Slovakia
2015-01-01,80759,Albania,Viet Nam
2015-01-01,9099576,Albania,Slovenia
2015-01-01,29288,Albania,South Africa
2015-01-01,100038202,Albania,Spain
2015-01-01,11729,Albania,Eswatini
2015-01-01,945763,Albania,Sweden
2015-01-01,19089641,Albania,Switzerland
2015-01-01,135427,Albania,Thailand
2015-01-01,472,Albania,Tonga
2015-01-01,4592151,Albania,United Arab Emirates
2015-01-01,512468,Albania,Tunisia
2015-01-01,55095067,Albania,Türkiye
2015-01-01,41773,Albania,Turkmenistan
2015-01-01,13574,Albania,Turks and Caicos Isds
2015-01-01,1357521,Albania,Ukraine
2015-01-01,50893790,Albania,North Macedonia
2015-01-01,11475954,Albania,Egypt
2015-01-01,3602720,Albania,United Kingdom
2015-01-01,17014808,Albania,USA
2015-01-01,8371,Albania,Yemen
2015-01-01,1637,Albania,Zambia
2015-01-01,1527881,Albania,"Areas, nes"
2015-01-01,34795951491,Algeria,World
2015-01-01,10652863,Algeria,Albania
2015-01-01,938928,Algeria,Angola
2015-01-01,27262,Algeria,Antigua and Barbuda
2015-01-01,2185502,Algeria,Australia
2015-01-01,126353,Algeria,Austria
2015-01-01,22624719,Algeria,Bahamas
2015-01-01,4980,Algeria,Bahrain
2015-01-01,601150,Algeria,Bangladesh
2015-01-01,84,Algeria,Armenia
2015-01-01,999490191,Algeria,Belgium
2015-01-01,78,Algeria,Bosnia Herzegovina
2015-01-01,134,Algeria,Botswana
2015-01-01,1481833453,Algeria,Brazil
2015-01-01,117,Algeria,Brunei Darussalam
2015-01-01,6514309,Algeria,Bulgaria
2015-01-01,215,Algeria,Myanmar
2015-01-01,318,Algeria,Burundi
2015-01-01,156,Algeria,Belarus
2015-01-01,45250,Algeria,Cambodia
2015-01-01,451441,Algeria,Cameroon
2015-01-01,643684575,Algeria,Canada
2015-01-01,26184,Algeria,Cabo Verde
2015-01-01,459,Algeria,Central African Rep.
2015-01-01,79,Algeria,Sri Lanka
2015-01-01,194852,Algeria,Chad
2015-01-01,3123524,Algeria,Chile
2015-01-01,557122298,Algeria,China
2015-01-01,102166,Algeria,Congo
2015-01-01,181,Algeria,Costa Rica
2015-01-01,4020068,Algeria,Croatia
2015-01-01,154634407,Algeria,Cuba
2015-01-01,20130800,Algeria,Cyprus
2015-01-01,26693,Algeria,Czechia
2015-01-01,1114980,Algeria,Benin
2015-01-01,39939265,Algeria,Denmark
2015-01-01,42,Algeria,Dominica
2015-01-01,88,Algeria,Dominican Rep.
2015-01-01,425,Algeria,Ecuador
2015-01-01,44440,Algeria,Equatorial Guinea
