date,value,reporter,partner
2018-01-01,10593773.699,Andorra,World
2018-01-01,3408425556.876,Angola,World
2018-01-01,2428214.757,Antigua and Barbuda,World
2018-01-01,1038707229.29,Azerbaijan,World
2018-01-01,4809717326.73,Argentina,World
2018-01-01,19951229251.306,Australia,World
2018-01-01,996324012.742,Bahrain,World
2018-01-01,171937777.52,Armenia,World
2018-01-01,39121543,Barbados,World
2018-01-01,28467249310.676,Belgium,World
2018-01-01,1409276.93,Bermuda,World
2018-01-01,716958859.83,Bolivia (Plurinational State of),World
2018-01-01,564894820.49,Bosnia Herzegovina,World
2018-01-01,550434551.687,Botswana,World
2018-01-01,16769724658,Brazil,World
2018-01-01,16937140.095,Belize,World
2018-01-01,567161828.367,Brunei Darussalam,World
2018-01-01,2775222176.854,Bulgaria,World
2018-01-01,1236102897.885,Myanmar,World
2018-01-01,2510784300,Belarus,World
2018-01-01,490989574.207,Cambodia,World
2018-01-01,36420094679.571,Canada,World
2018-01-01,6461648.975,Cabo Verde,World
2018-01-01,6629493707.622,Chile,World
2018-01-01,199469339162,China,World
2018-01-01,3324889042.26,Colombia,World
2018-01-01,2067988.031,Comoros,World
2018-01-01,2904987211.829,Congo,World
2018-01-01,1308574410.809,Dem. Rep. of the Congo,World
2018-01-01,853332368.65,Costa Rica,World
2018-01-01,1255483540,Croatia,World
2018-01-01,250705422.167,Cyprus,World
2018-01-01,17168748510,Czechia,World
2018-01-01,91396641.73,Benin,World
2018-01-01,9095469109.559,Denmark,World
2018-01-01,775523850.891,Dominican Rep.,World
2018-01-01,1793625457.963,Ecuador,World
2018-01-01,500023794.81,El Salvador,World
2018-01-01,179667842.473,Ethiopia,World
2018-01-01,1338907802.321,Estonia,World
2018-01-01,68302383.155,Fiji,World
2018-01-01,6389212262.677,Finland,World
2018-01-01,46181177124.419,France,World
2018-01-01,14067626.806,French Polynesia,World
2018-01-01,222752115.43,Georgia,World
2018-01-01,326002.238,Gambia,World
2018-01-01,84508662.084,State of Palestine,World
2018-01-01,131098626181.375,Germany,World
2018-01-01,1358149828.937,Ghana,World
2018-01-01,516479.114,Kiribati,World
