date,value,reporter,partner
2014-01-01,570534007,Afghanistan,World
2014-01-01,2430723644,Albania,World
2014-01-01,60387689304,Algeria,World
2014-01-01,95157707.428,Andorra,World
2014-01-01,58672369190,Angola,World
2014-01-01,23082464,Antigua and Barbuda,World
2014-01-01,21751737145,Azerbaijan,World
2014-01-01,68404346618.25,Argentina,World
2014-01-01,240444683866,Australia,World
2014-01-01,169714989280,Austria,World
2014-01-01,689194495,Bahamas,World
2014-01-01,23745958554,Bahrain,World
2014-01-01,1490190146,Armenia,World
2014-01-01,480753438,Barbados,World
2014-01-01,319214138235.333,Belgium,World
2014-01-01,11968501,Bermuda,World
2014-01-01,13034220241.28,Bolivia (Plurinational State of),World
2014-01-01,5892102201,Bosnia Herzegovina,World
2014-01-01,8538068878.343,Botswana,World
2014-01-01,220920757240,Brazil,World
2014-01-01,358429021,Belize,World
2014-01-01,458105732.156,Solomon Isds,World
2014-01-01,10508832881,Brunei Darussalam,World
2014-01-01,29386540311,Bulgaria,World
2014-01-01,11451860540.057,Myanmar,World
2014-01-01,141500677,Burundi,World
2014-01-01,36080536800,Belarus,World
2014-01-01,6846019309,Cambodia,World
2014-01-01,5159519529,Cameroon,World
2014-01-01,475177176344,Canada,World
2014-01-01,80408529.398,Cabo Verde,World
2014-01-01,20701225,Central African Rep.,World
2014-01-01,11295485897,Sri Lanka,World
2014-01-01,75343198548.585,Chile,World
2014-01-01,2342292696320,China,World
2014-01-01,54794812015,Colombia,World
2014-01-01,25676665.986,Comoros,World
2014-01-01,8673371011.976,Congo,World
2014-01-01,11242661045,Costa Rica,World
2014-01-01,13843899840,Croatia,World
2014-01-01,3259080173.005,Cyprus,World
2014-01-01,174279451675,Czechia,World
2014-01-01,968325892,Benin,World
2014-01-01,110748921250,Denmark,World
2014-01-01,9927795973.883,Dominican Rep.,World
2014-01-01,25724432491,Ecuador,World
2014-01-01,5301546008.26,El Salvador,World
2014-01-01,2312018168.307,Ethiopia,World
2014-01-01,17465559809,Estonia,World
2014-01-01,1373264431,Fiji,World
2014-01-01,74338833529,Finland,World
2014-01-01,566656165381,France,World
2014-01-01,170097225,French Polynesia,World
2014-01-01,2861043297.84,Georgia,World
2014-01-01,104566721.94,Gambia,World
2014-01-01,943717389,State of Palestine,World
2014-01-01,1498238432429.606,Germany,World
2014-01-01,15504399180.588,Ghana,World
2014-01-01,10158527.909,Kiribati,World
2014-01-01,35755371471,Greece,World
2014-01-01,556510023.01,Greenland,World
2014-01-01,36480167.594,Grenada,World
2014-01-01,10890690739,Guatemala,World
2014-01-01,1946667588,Guinea,World
2014-01-01,1174049913,Guyana,World
2014-01-01,4533347641,Honduras,World
2014-01-01,524064898602,"China, Hong Kong SAR",World
2014-01-01,112536243771,Hungary,World
2014-01-01,5051299749,Iceland,World
2014-01-01,176036194332,Indonesia,World
2014-01-01,90328134766.57,Iran,World
2014-01-01,84506036565,Iraq,World
2014-01-01,123039871722.412,Ireland,World
2014-01-01,68965008000,Israel,World
2014-01-01,529528733451,Italy,World
2014-01-01,12686883814.396,Côte d'Ivoire,World
2014-01-01,1451889126.423,Jamaica,World
2014-01-01,690217466341,Japan,World
2014-01-01,79458749145,Kazakhstan,World
2014-01-01,8385330134,Jordan,World
2014-01-01,573074773090,Rep. of Korea,World
2014-01-01,101131954619,Kuwait,World
2014-01-01,1819460143,Kyrgyzstan,World
2014-01-01,2572201001,Lao People's Dem. Rep.,World
2014-01-01,3312205568,Lebanon,World
2014-01-01,818116230.163,Lesotho,World
2014-01-01,13782781935.396,Latvia,World
2014-01-01,32394296287,Lithuania,World
2014-01-01,14790882956,Luxembourg,World
2014-01-01,938149443.955,"China, Macao SAR",World
2014-01-01,2214944698.822,Madagascar,World
2014-01-01,1417595906.305,Malawi,World
2014-01-01,234134976857,Malaysia,World
2014-01-01,144839922,Maldives,World
2014-01-01,4970788422,Malta,World
2014-01-01,2139810563,Mauritania,World
2014-01-01,2662998582,Mauritius,World
2014-01-01,396890473226,Mexico,World
2014-01-01,313563342380,"Other Asia, nes",World
2014-01-01,5774330896,Mongolia,World
2014-01-01,2339529843,Rep. of Moldova,World
2014-01-01,440658741,Montenegro,World
2014-01-01,3375960,Montserrat,World
2014-01-01,23815815609,Morocco,World
2014-01-01,4725331362,Mozambique,World
2014-01-01,53220765272.549,Oman,World
2014-01-01,5983840058,Namibia,World
2014-01-01,900858622,Nepal,World
2014-01-01,575677265459.16,Netherlands,World
2014-01-01,116214260,Aruba,World
2014-01-01,1618988611,New Caledonia,World
2014-01-01,41619847774.67,New Zealand,World
2014-01-01,4973501433,Nicaragua,World
2014-01-01,1049677035,Niger,World
2014-01-01,102878499711,Nigeria,World
2014-01-01,144611289843,Norway,World
2014-01-01,11400373,Palau,World
2014-01-01,24722182145,Pakistan,World
2014-01-01,13777171945,Panama,World
2014-01-01,9635735187,Paraguay,World
2014-01-01,38645855012.3,Peru,World
2014-01-01,61809755230,Philippines,World
2014-01-01,214476794173,Poland,World
2014-01-01,63834385666,Portugal,World
2014-01-01,131591553318,Qatar,World
2014-01-01,69877890844,Romania,World
2014-01-01,497833528848,Russian Federation,World
2014-01-01,615823959.783,Rwanda,World
2014-01-01,39158655,Saint Kitts and Nevis,World
2014-01-01,146292262,Saint Lucia,World
2014-01-01,49307191.589,Saint Vincent and the Grenadines,World
2014-01-01,10497358,Sao Tome and Principe,World
2014-01-01,341947182544,Saudi Arabia,World
2014-01-01,2750172137,Senegal,World
2014-01-01,14843348443,Serbia,World
2014-01-01,1652992306.991,Seychelles,World
2014-01-01,279253408,Sierra Leone,World
2014-01-01,317544642257,India,World
2014-01-01,415418246994.09,Singapore,World
2014-01-01,85774098879.736,Slovakia,World
2014-01-01,150217138752,Viet Nam,World
2014-01-01,30522102229,Slovenia,World
2014-01-01,92590712424.77,South Africa,World
2014-01-01,3871574324.83,Zimbabwe,World
2014-01-01,319651825040.681,Spain,World
2014-01-01,6204785422.921,Sudan,World
2014-01-01,1917670786,Suriname,World
2014-01-01,2011159071.758,Eswatini,World
2014-01-01,164677597202.065,Sweden,World
2014-01-01,311292919173.075,Switzerland,World
2014-01-01,227572764096,Thailand,World
2014-01-01,959895683.119,Togo,World
2014-01-01,18879495,Tonga,World
2014-01-01,14520345608.15,Trinidad and Tobago,World
2014-01-01,343043069617.814,United Arab Emirates,World
2014-01-01,16759747696,Tunisia,World
2014-01-01,166504861795,Türkiye,World
2014-01-01,2261964444,Uganda,World
2014-01-01,53913302426,Ukraine,World
2014-01-01,4964132180,North Macedonia,World
2014-01-01,26812195958,Egypt,World
2014-01-01,511145442935,United Kingdom,World
2014-01-01,5704653520,United Rep. of Tanzania,World
2014-01-01,1619742863865,USA,World
2014-01-01,2603577417.26,Burkina Faso,World
2014-01-01,9165707594,Uruguay,World
2014-01-01,50921620,Samoa,World
2014-01-01,2416887808,Yemen,World
2014-01-01,9688791704.098,Zambia,World
