date,value,reporter,partner
2015-01-01,571404967,Afghanistan,World
2015-01-01,1929657032,Albania,World
2015-01-01,34795951491,Algeria,World
2015-01-01,89501935.162,Andorra,World
2015-01-01,33924937478.31,Angola,World
2015-01-01,26045541,Antigua and Barbuda,World
2015-01-01,12646293676.79,Azerbaijan,World
2015-01-01,56783952503.68,Argentina,World
2015-01-01,187792151470,Australia,World
2015-01-01,145277307185,Austria,World
2015-01-01,442781375,Bahamas,World
2015-01-01,13882170668.552,Bahrain,World
2015-01-01,31734162419,Bangladesh,World
2015-01-01,1482667349,Armenia,World
2015-01-01,482751934,Barbados,World
2015-01-01,253410705992.653,Belgium,World
2015-01-01,8622430,Bermuda,World
2015-01-01,8923115382.86,Bolivia (Plurinational State of),World
2015-01-01,5099185764,Bosnia Herzegovina,World
2015-01-01,6329746618.454,Botswana,World
2015-01-01,186774916313,Brazil,World
2015-01-01,313895185,Belize,World
2015-01-01,400400592,Solomon Isds,World
2015-01-01,6352662492,Brunei Darussalam,World
2015-01-01,25778745945,Bulgaria,World
2015-01-01,11431792163.645,Myanmar,World
2015-01-01,113790703,Burundi,World
2015-01-01,26660394600,Belarus,World
2015-01-01,8542433639,Cambodia,World
2015-01-01,4052643290,Cameroon,World
2015-01-01,408804205682,Canada,World
2015-01-01,66829277.226,Cabo Verde,World
2015-01-01,96853681,Central African Rep.,World
2015-01-01,10439729662,Sri Lanka,World
2015-01-01,62118220376.333,Chile,World
2015-01-01,2273468224113,China,World
2015-01-01,35690766593,Colombia,World
2015-01-01,15469177.534,Comoros,World
2015-01-01,8622950445.594,Congo,World
2015-01-01,8685052222.865,Dem. Rep. of the Congo,World
2015-01-01,9578337782,Costa Rica,World
2015-01-01,12843529322,Croatia,World
2015-01-01,3358859967.648,Cyprus,World
2015-01-01,157194122601,Czechia,World
2015-01-01,625002384.466,Benin,World
2015-01-01,94618816682,Denmark,World
2015-01-01,9388736572.2,Dominican Rep.,World
2015-01-01,18330607692,Ecuador,World
2015-01-01,5509047690.07,El Salvador,World
2015-01-01,2023552443.102,Ethiopia,World
2015-01-01,13907609950,Estonia,World
2015-01-01,981240570.632,Fiji,World
2015-01-01,59682311206,Finland,World
2015-01-01,493941214224,France,World
2015-01-01,130193767,French Polynesia,World
2015-01-01,2204174681.43,Georgia,World
2015-01-01,83324015.231,Gambia,World
2015-01-01,957810868,State of Palestine,World
2015-01-01,1328500248528.884,Germany,World
2015-01-01,13755564937.275,Ghana,World
2015-01-01,10008709.438,Kiribati,World
2015-01-01,28289236579,Greece,World
2015-01-01,406301679.85,Greenland,World
2015-01-01,33319412.606,Grenada,World
2015-01-01,10677394462,Guatemala,World
2015-01-01,1573675202,Guinea,World
2015-01-01,1169367266.672,Guyana,World
2015-01-01,4201473381,Honduras,World
2015-01-01,510552778635.197,"China, Hong Kong SAR",World
2015-01-01,100296847323,Hungary,World
2015-01-01,4721984946,Iceland,World
2015-01-01,150366281305,Indonesia,World
2015-01-01,60040642108.7,Iran,World
2015-01-01,49402582280,Iraq,World
2015-01-01,124717363772.617,Ireland,World
2015-01-01,64062217000,Israel,World
2015-01-01,456988625514.476,Italy,World
2015-01-01,12559700112.812,Côte d'Ivoire,World
2015-01-01,1262584854,Jamaica,World
2015-01-01,624873508116,Japan,World
2015-01-01,45954426051,Kazakhstan,World
2015-01-01,7832976598,Jordan,World
