date,value,reporter,partner
2019-01-01,870488512.46,Afghanistan,World
2019-01-01,62547.03,Afghanistan,Azerbaijan
2019-01-01,1134984.4,Afghanistan,Australia
2019-01-01,380039.27,Afghanistan,Austria
2019-01-01,69308.02,Afghanistan,Bahrain
2019-01-01,312758.58,Afghanistan,Bangladesh
2019-01-01,61454.09,Afghanistan,Belgium
2019-01-01,300902.57,Afghanistan,Myanmar
2019-01-01,13464.94,Afghanistan,Belarus
2019-01-01,1377671.29,Afghanistan,Canada
2019-01-01,136220.13,Afghanistan,Central African Rep.
2019-01-01,31001901.76,Afghanistan,China
2019-01-01,1145.12,Afghanistan,Czechia
2019-01-01,5417.18,Afghanistan,Denmark
2019-01-01,920817.93,Afghanistan,Finland
2019-01-01,338655.5,Afghanistan,France
2019-01-01,7594.03,Afghanistan,Georgia
2019-01-01,11704679.86,Afghanistan,Germany
2019-01-01,297382.93,Afghanistan,"China, Hong Kong SAR"
2019-01-01,142389.92,Afghanistan,Indonesia
2019-01-01,15053035.82,Afghanistan,Iran
2019-01-01,14500216.63,Afghanistan,Iraq
2019-01-01,491212.71,Afghanistan,Italy
2019-01-01,14043.36,Afghanistan,Japan
2019-01-01,3195615.43,Afghanistan,Kazakhstan
2019-01-01,1415174.55,Afghanistan,Jordan
2019-01-01,66979.98,Afghanistan,Rep. of Korea
2019-01-01,326553.53,Afghanistan,Kuwait
2019-01-01,188379.29,Afghanistan,Kyrgyzstan
2019-01-01,1114707.59,Afghanistan,Lebanon
2019-01-01,16276.46,Afghanistan,Latvia
2019-01-01,5779.05,Afghanistan,Lithuania
2019-01-01,100314.81,Afghanistan,Malaysia
2019-01-01,164653.69,Afghanistan,"Other Asia, nes"
2019-01-01,32031.6,Afghanistan,Morocco
2019-01-01,7474.68,Afghanistan,Oman
2019-01-01,12755.73,Afghanistan,Namibia
2019-01-01,1523.03,Afghanistan,Nepal
2019-01-01,283034.15,Afghanistan,Netherlands
2019-01-01,4953.79,Afghanistan,Norway
2019-01-01,298635063.07,Afghanistan,Pakistan
2019-01-01,124519.59,Afghanistan,Poland
2019-01-01,8443.52,Afghanistan,Portugal
2019-01-01,6431.99,Afghanistan,Qatar
2019-01-01,306075.4,Afghanistan,Romania
2019-01-01,2021828.03,Afghanistan,Russian Federation
2019-01-01,9426171.31,Afghanistan,Saudi Arabia
2019-01-01,410135570.1,Afghanistan,India
2019-01-01,70584.61,Afghanistan,Singapore
2019-01-01,438220.02,Afghanistan,Viet Nam
2019-01-01,79329,Afghanistan,Somalia
2019-01-01,388566.29,Afghanistan,Spain
2019-01-01,16937.6,Afghanistan,Eswatini
2019-01-01,307092.42,Afghanistan,Sweden
2019-01-01,10820.87,Afghanistan,Switzerland
2019-01-01,5084962.6,Afghanistan,Tajikistan
2019-01-01,3440.71,Afghanistan,Thailand
2019-01-01,544.87,Afghanistan,Tokelau
2019-01-01,24944870.92,Afghanistan,United Arab Emirates
2019-01-01,25152196.91,Afghanistan,Türkiye
2019-01-01,1174517.76,Afghanistan,Turkmenistan
2019-01-01,100121.18,Afghanistan,Ukraine
2019-01-01,13372.43,Afghanistan,Egypt
2019-01-01,1690918.52,Afghanistan,United Kingdom
2019-01-01,3006283.43,Afghanistan,USA
2019-01-01,2077578.88,Afghanistan,Uzbekistan
2019-01-01,2719428708.042,Albania,World
2019-01-01,36310.433,Albania,Afghanistan
2019-01-01,29441.572,Albania,Algeria
2019-01-01,34866.712,Albania,Angola
2019-01-01,216217.88,Albania,Azerbaijan
2019-01-01,173207.391,Albania,Argentina
2019-01-01,1331543.778,Albania,Australia
2019-01-01,16292901.592,Albania,Austria
2019-01-01,45.744,Albania,Bahamas
2019-01-01,1373.439,Albania,Bahrain
2019-01-01,6866900.786,Albania,Belgium
2019-01-01,3291.082,Albania,Bermuda
2019-01-01,24632.346,Albania,Bolivia (Plurinational State of)
2019-01-01,19007677.882,Albania,Bosnia Herzegovina
2019-01-01,802621.432,Albania,Brazil
2019-01-01,32100878.584,Albania,Bulgaria
2019-01-01,30336.246,Albania,Belarus
2019-01-01,332.131,Albania,Cambodia
2019-01-01,23428.786,Albania,Cameroon
2019-01-01,2159820.78,Albania,Canada
2019-01-01,27702.517,Albania,Cayman Isds
2019-01-01,161001.291,Albania,Sri Lanka
2019-01-01,211820.395,Albania,Chile
2019-01-01,56526326.655,Albania,China
2019-01-01,30953.326,Albania,Colombia
2019-01-01,3035.249,Albania,Comoros
2019-01-01,449.904,Albania,Costa Rica
2019-01-01,10180576.571,Albania,Croatia
2019-01-01,1406157.847,Albania,Cyprus
2019-01-01,36893632.931,Albania,Czechia
2019-01-01,156356.119,Albania,Benin
2019-01-01,1039137.966,Albania,Denmark
2019-01-01,194564.09,Albania,Ethiopia
2019-01-01,11069172.211,Albania,Estonia
2019-01-01,725077.418,Albania,Finland
2019-01-01,40806468.974,Albania,France
2019-01-01,457.485,Albania,Djibouti
2019-01-01,80081.559,Albania,Georgia
2019-01-01,47981.384,Albania,Gambia
2019-01-01,61941.019,Albania,State of Palestine
2019-01-01,121899477.352,Albania,Germany
2019-01-01,25138.087,Albania,Ghana
2019-01-01,113247599.798,Albania,Greece
2019-01-01,2387369.562,Albania,"China, Hong Kong SAR"
2019-01-01,22486865.516,Albania,Hungary
2019-01-01,182519.705,Albania,Iceland
2019-01-01,99065.56,Albania,Indonesia
2019-01-01,103401.755,Albania,Iran
2019-01-01,1366912.691,Albania,Iraq
2019-01-01,586203.548,Albania,Ireland
2019-01-01,1926784.825,Albania,Israel
2019-01-01,1302453939.84,Albania,Italy
2019-01-01,505264.02,Albania,Côte d'Ivoire
2019-01-01,7800052.589,Albania,Japan
2019-01-01,1505.929,Albania,Kazakhstan
2019-01-01,20.314,Albania,Kenya
2019-01-01,205495.629,Albania,Rep. of Korea
2019-01-01,227015.345,Albania,Kuwait
