date,value,reporter,partner
2019-01-01,870488512.46,Afghanistan,World
2019-01-01,2719428708.042,Albania,World
2019-01-01,125151573.783,Andorra,World
2019-01-01,35052675524.108,Angola,World
2019-01-01,37400118.403,Antigua and Barbuda,World
2019-01-01,19635202600.73,Azerbaijan,World
2019-01-01,65114127659.5,Argentina,World
2019-01-01,270260835869.77,Australia,World
2019-01-01,171532054962.314,Austria,World
2019-01-01,537268559.81,Bahamas,World
2019-01-01,14167263135.073,Bahrain,World
2019-01-01,2618637445.53,Armenia,World
2019-01-01,444085369,Barbados,World
2019-01-01,311796811947.95,Belgium,World
2019-01-01,26832552.27,Bermuda,World
2019-01-01,8933330988.37,Bolivia (Plurinational State of),World
2019-01-01,6578243902.235,Bosnia Herzegovina,World
2019-01-01,5254253928.475,Botswana,World
2019-01-01,221126807647,Brazil,World
2019-01-01,244908836.208,Belize,World
2019-01-01,7039083085.75,Brunei Darussalam,World
2019-01-01,33454448049.403,Bulgaria,World
2019-01-01,18105885851.007,Myanmar,World
2019-01-01,180717200.68,Burundi,World
2019-01-01,32955122400,Belarus,World
2019-01-01,14824722293.27,Cambodia,World
2019-01-01,445492736489.356,Canada,World
2019-01-01,61879312.93,Cabo Verde,World
2019-01-01,123969756.256,Central African Rep.,World
2019-01-01,11974156365.942,Sri Lanka,World
2019-01-01,68792008183.082,Chile,World
2019-01-01,2499206993866,China,World
2019-01-01,39489359461.99,Colombia,World
2019-01-01,49024220.719,Comoros,World
2019-01-01,5575942320.199,Congo,World
2019-01-01,13382299169.305,Dem. Rep. of the Congo,World
2019-01-01,11451993076.87,Costa Rica,World
2019-01-01,17063049815,Croatia,World
2019-01-01,3520898851.704,Cyprus,World
2019-01-01,199469710335,Czechia,World
2019-01-01,850663575.873,Benin,World
2019-01-01,109879084449.464,Denmark,World
2019-01-01,11287199331.899,Dominican Rep.,World
2019-01-01,22329378718.518,Ecuador,World
2019-01-01,5904956423.51,El Salvador,World
2019-01-01,2683752373.01,Ethiopia,World
2019-01-01,16807408470.226,Estonia,World
2019-01-01,965150137.642,Fiji,World
2019-01-01,72839176013.257,Finland,World
2019-01-01,556364114008.325,France,World
2019-01-01,142134445.372,French Polynesia,World
2019-01-01,3798330237.9,Georgia,World
2019-01-01,24602270.893,Gambia,World
2019-01-01,1103808331.94,State of Palestine,World
2019-01-01,1493266563850.433,Germany,World
2019-01-01,16768275189.922,Ghana,World
2019-01-01,37885526504.371,Greece,World
2019-01-01,34481186.833,Grenada,World
2019-01-01,11289176124,Guatemala,World
2019-01-01,1565723059.929,Guyana,World
2019-01-01,3091163099.23,Honduras,World
2019-01-01,535711018905.075,"China, Hong Kong SAR",World
2019-01-01,122180657695,Hungary,World
2019-01-01,5228360516.509,Iceland,World
2019-01-01,167682995133.224,Indonesia,World
2019-01-01,170757988841.469,Ireland,World
2019-01-01,58488466000,Israel,World
2019-01-01,537748428817.915,Italy,World
2019-01-01,12717851545.967,Côte d'Ivoire,World
2019-01-01,1651161084.236,Jamaica,World
2019-01-01,705671082765.821,Japan,World
2019-01-01,57722940896.34,Kazakhstan,World
2019-01-01,8312916561.205,Jordan,World
2019-01-01,5836255973.92,Kenya,World
2019-01-01,542171769089,Rep. of Korea,World
2019-01-01,64482096620,Kuwait,World
2019-01-01,1986109552,Kyrgyzstan,World
2019-01-01,5809346160.778,Lao People's Dem. Rep.,World
2019-01-01,3731340090.67,Lebanon,World
2019-01-01,894907477.401,Lesotho,World
2019-01-01,14447101696.605,Latvia,World
2019-01-01,29285909087.914,Libya,World
2019-01-01,33150771896.81,Lithuania,World
2019-01-01,14667446910.457,Luxembourg,World
2019-01-01,1023983031.051,"China, Macao SAR",World
2019-01-01,2692040605.609,Madagascar,World
2019-01-01,899120983.807,Malawi,World
2019-01-01,240211905652.33,Malaysia,World
2019-01-01,158015478.22,Maldives,World
2019-01-01,3643236512.125,Mali,World
2019-01-01,4142922134.691,Malta,World
2019-01-01,2266469717.18,Mauritania,World
2019-01-01,1876368427.055,Mauritius,World
2019-01-01,460603695808,Mexico,World
2019-01-01,329483858291.42,"Other Asia, nes",World
2019-01-01,7619753899.961,Mongolia,World
2019-01-01,2779164783,Rep. of Moldova,World
2019-01-01,463202279.009,Montenegro,World
2019-01-01,5588372.669,Montserrat,World
2019-01-01,29582399076.054,Morocco,World
2019-01-01,4722313201.95,Mozambique,World
2019-01-01,38723580348.427,Oman,World
2019-01-01,6256147591.191,Namibia,World
2019-01-01,959628520.81,Nepal,World
2019-01-01,576784455411.276,Netherlands,World
2019-01-01,78642939.383,Aruba,World
2019-01-01,39539825796.012,New Zealand,World
2019-01-01,5272553121.33,Nicaragua,World
2019-01-01,855080224.646,Niger,World
2019-01-01,53617812190.3,Nigeria,World
2019-01-01,104029881468.011,Norway,World
2019-01-01,23748680252.551,Pakistan,World
2019-01-01,10478059526,Panama,World
2019-01-01,7652035474,Paraguay,World
2019-01-01,46131564759.4,Peru,World
2019-01-01,70926674490,Philippines,World
2019-01-01,251864773270,Poland,World
2019-01-01,67064074174.946,Portugal,World
2019-01-01,72934956293.15,Qatar,World
2019-01-01,77298748437.44,Romania,World
2019-01-01,426720332660.17,Russian Federation,World
2019-01-01,1131956067.38,Rwanda,World
2019-01-01,97255260.21,Saint Lucia,World
2019-01-01,38157024.14,Saint Vincent and the Grenadines,World
2019-01-01,9858888.95,Sao Tome and Principe,World
2019-01-01,251800016999.85,Saudi Arabia,World
2019-01-01,4178514674.51,Senegal,World
2019-01-01,19633048518,Serbia,World
2019-01-01,824082560.113,Seychelles,World
2019-01-01,323250726424.72,India,World
2019-01-01,390331757374.414,Singapore,World
2019-01-01,89909085415.746,Slovakia,World
2019-01-01,264610322649.83,Viet Nam,World
2019-01-01,37574594379.51,Slovenia,World
2019-01-01,89395988333.925,South Africa,World
2019-01-01,4279383537.68,Zimbabwe,World
2019-01-01,337215113876.657,Spain,World
2019-01-01,2155132556.567,Suriname,World
2019-01-01,2001636601.29,Eswatini,World
2019-01-01,160668309810.542,Sweden,World
2019-01-01,313685932750.639,Switzerland,World
2019-01-01,891973123,Tajikistan,World
2019-01-01,233674439906.17,Thailand,World
2019-01-01,917084613.195,Togo,World
2019-01-01,7191889249.851,Trinidad and Tobago,World
2019-01-01,389427993903.956,United Arab Emirates,World
2019-01-01,14944087490.866,Tunisia,World
2019-01-01,180832721702,Türkiye,World
2019-01-01,3563784978.21,Uganda,World
2019-01-01,50054402431.03,Ukraine,World
2019-01-01,7195140900.687,North Macedonia,World
2019-01-01,30828829545.216,Egypt,World
2019-01-01,468322416147.586,United Kingdom,World
2019-01-01,5003764881.184,United Rep. of Tanzania,World
2019-01-01,1644276220783,USA,World
2019-01-01,3261104826.818,Burkina Faso,World
2019-01-01,7680345441,Uruguay,World
2019-01-01,14929506690.43,Uzbekistan,World
2019-01-01,49272482.14,Samoa,World
2019-01-01,23783553.271,Yemen,World
2019-01-01,7039429313.974,Zambia,World
