date,reporter,total_exports,gdp,partner,partner_exports,beta
2020-01-13,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-14,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-15,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-16,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-17,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-18,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-19,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-20,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-21,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-22,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-23,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-24,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-25,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-26,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-27,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-28,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-29,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-30,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-31,Bulgaria,91235670.38709678,188817943.57579678,Russia,1103090.4593870966,0.005842084912572334
2020-01-01,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-02,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-03,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-04,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-05,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-06,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-07,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-08,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-09,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-10,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-11,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-12,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-13,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-14,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-15,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-16,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-17,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-18,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-19,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-20,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-21,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-22,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-23,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-24,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-25,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-26,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-27,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-28,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-29,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-30,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-31,Croatia,42131793.67741936,154494657.060982,Russia,188086.32258064515,0.0012174293024671003
2020-01-01,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-02,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-03,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-04,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-05,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-06,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-07,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-08,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-09,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-10,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-11,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-12,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-13,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-14,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-15,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-16,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-17,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-18,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-19,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-20,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-21,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-22,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-23,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-24,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-25,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-26,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-27,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-28,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-29,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-30,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-31,Denmark,310965702.516129,954899057.809707,Russia,1898789.4717419355,0.0019884714056554527
2020-01-01,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-02,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-03,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-04,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-05,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-06,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-07,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-08,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-09,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-10,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-11,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-12,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-13,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-14,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-15,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-16,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-17,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-18,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-19,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-20,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-21,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-22,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-23,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-24,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-25,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-26,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-27,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-28,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-29,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-30,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-31,Estonia,41033020.06451613,84329020.35689731,Russia,3639538.018548387,0.04315878452216251
2020-01-01,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-02,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-03,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-04,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-05,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-06,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-07,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-08,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-09,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-10,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-11,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-12,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-13,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-14,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-15,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-16,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-17,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-18,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-19,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-20,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-21,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-22,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-23,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-24,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-25,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-26,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-27,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-28,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-29,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-30,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-31,Finland,177320864.16129032,730891904.200664,Russia,7714724.490129032,0.010555219514390708
2020-01-01,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-02,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-03,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-04,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-05,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-06,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-07,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-08,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-09,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-10,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-11,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-12,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-13,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-14,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-15,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-16,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-17,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-18,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-19,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-20,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-21,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-22,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-23,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-24,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-25,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-26,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-27,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-28,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-29,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-30,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-31,Germany,3828382549.354839,10456099180.912958,Russia,69403673.54761289,0.006637625786326274
2020-01-01,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-02,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-03,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-04,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-05,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-06,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-07,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-08,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-09,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-10,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-11,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-12,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-13,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-14,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-15,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-16,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-17,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-18,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-19,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-20,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-21,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-22,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-23,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-24,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-25,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-26,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-27,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-28,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-29,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-30,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-31,Greece,102290876.67741935,507865580.4752877,Russia,394997.2154516129,7.777593730253455e-4
2020-01-01,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-02,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-03,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-04,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-05,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-06,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-07,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-08,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-09,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-10,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-11,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-12,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-13,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-14,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-15,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-16,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-17,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-18,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-19,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-20,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-21,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-22,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-23,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-24,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-25,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-26,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-27,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-28,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-29,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-30,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-31,Hungary,331960811.0322581,422532379.73180115,Russia,5000092.838709678,0.01183363235235
2020-01-01,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
2020-01-02,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
2020-01-03,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
2020-01-04,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
2020-01-05,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
2020-01-06,Ireland,523009275.2580645,1144764198.731508,Russia,1355354.3856774194,0.0011839594452545444
