date,value,reporter,partner
2020-01-01,8923502.548,Andorra,World
2020-01-01,2836115130.765,Angola,World
2020-01-01,6236529.677,Antigua and Barbuda,World
2020-01-01,2130229941.42,Azerbaijan,World
2020-01-01,4579468818.29,Argentina,World
2020-01-01,19214953144.528,Australia,World
2020-01-01,175092347.77,Armenia,World
2020-01-01,37367826,Barbados,World
2020-01-01,26544691373.129,Belgium,World
2020-01-01,4695772.98,Bermuda,World
2020-01-01,790285394.2,Bolivia (Plurinational State of),World
2020-01-01,486406351.42,Bosnia Herzegovina,World
2020-01-01,491320550.747,Botswana,World
2020-01-01,14429715267,Brazil,World
2020-01-01,11159599.175,Belize,World
2020-01-01,885531663.533,Brunei Darussalam,World
2020-01-01,2832471171.871,Bulgaria,World
2020-01-01,1488847562.183,Myanmar,World
2020-01-01,2050905200,Belarus,World
2020-01-01,1357408692.58,Cambodia,World
2020-01-01,35518945709.702,Canada,World
2020-01-01,6526620964.803,Chile,World
2020-01-01,211554625330,China,World
2020-01-01,3419465639.94,Colombia,World
2020-01-01,1044917200.705,Dem. Rep. of the Congo,World
2020-01-01,1047773401.55,Costa Rica,World
2020-01-01,1307783894,Croatia,World
2020-01-01,244853419.254,Cyprus,World
2020-01-01,16604397431,Czechia,World
2020-01-01,74228241.949,Benin,World
2020-01-01,9545564580.648,Denmark,World
2020-01-01,795677614.771,Dominican Rep.,World
2020-01-01,1951452653.515,Ecuador,World
2020-01-01,464919416.23,El Salvador,World
2020-01-01,1326120943.393,Estonia,World
2020-01-01,67479022.093,Fiji,World
2020-01-01,5446929969.269,Finland,World
2020-01-01,6452388.41,French Polynesia,World
2020-01-01,267908770.08,Georgia,World
2020-01-01,465671.408,Gambia,World
2020-01-01,75927421.45,State of Palestine,World
2020-01-01,118896961120.909,Germany,World
2020-01-01,1692003840.468,Ghana,World
2020-01-01,2506203.72,Kiribati,World
2020-01-01,3168540879.315,Greece,World
2020-01-01,1616148.277,Grenada,World
2020-01-01,1010292461,Guatemala,World
2020-01-01,323199033.431,Guyana,World
2020-01-01,36677064613.477,"China, Hong Kong SAR",World
2020-01-01,10299011719,Hungary,World
2020-01-01,380012467.387,Iceland,World
2020-01-01,13636412653.623,Indonesia,World
2020-01-01,16638515110.996,Ireland,World
2020-01-01,4861330000,Israel,World
2020-01-01,41072463242.128,Italy,World
2020-01-01,49707982046.296,Japan,World
2020-01-01,525528527.542,Kenya,World
2020-01-01,107655468,Kyrgyzstan,World
2020-01-01,539193569.388,Lao People's Dem. Rep.,World
2020-01-01,118056331.013,Lesotho,World
2020-01-01,1204116215.371,Latvia,World
2020-01-01,2478848467.97,Lithuania,World
2020-01-01,1164572303.719,Luxembourg,World
2020-01-01,91710283.047,"China, Macao SAR",World
2020-01-01,229092432.008,Madagascar,World
2020-01-01,71946930.873,Malawi,World
2020-01-01,20660683357.29,Malaysia,World
2020-01-01,234511277.114,Malta,World
2020-01-01,247477086.471,Mauritania,World
2020-01-01,150589039.488,Mauritius,World
2020-01-01,33576688601,Mexico,World
2020-01-01,458993625.91,Mongolia,World
2020-01-01,219472150,Rep. of Moldova,World
2020-01-01,34711526.819,Montenegro,World
2020-01-01,315628.196,Montserrat,World
2020-01-01,2638632096.641,Morocco,World
2020-01-01,308676000,Mozambique,World
2020-01-01,479210673.908,Namibia,World
2020-01-01,48132509791.384,Netherlands,World
2020-01-01,3122687461.954,New Zealand,World
2020-01-01,468973537.42,Nicaragua,World
2020-01-01,5559965519.752,Nigeria,World
2020-01-01,8765682825.74,Norway,World
2020-01-01,1984597420.274,Pakistan,World
2020-01-01,50974703,Panama,World
2020-01-01,487539878,Paraguay,World
2020-01-01,3700567888.4,Peru,World
2020-01-01,5801893801,Philippines,World
2020-01-01,21260168933,Poland,World
2020-01-01,5696463565.598,Portugal,World
2020-01-01,6136852868.162,Qatar,World
2020-01-01,6315587799.12,Romania,World
2020-01-01,31098834206.06,Russian Federation,World
2020-01-01,113114550.21,Rwanda,World
2020-01-01,948940.877,Sao Tome and Principe,World
2020-01-01,553186463.239,Senegal,World
2020-01-01,1498287224,Serbia,World
2020-01-01,32548222.382,Seychelles,World
2020-01-01,25773126436.656,India,World
2020-01-01,32939534224.857,Singapore,World
2020-01-01,7382420173.978,Slovakia,World
2020-01-01,18323405484,Viet Nam,World
2020-01-01,3307962056.708,Slovenia,World
2020-01-01,6973262172.828,South Africa,World
2020-01-01,397725349.899,Zimbabwe,World
2020-01-01,27053652238.586,Spain,World
2020-01-01,13807145538.71,Sweden,World
2020-01-01,27000294126.899,Switzerland,World
2020-01-01,19625629098.627,Thailand,World
2020-01-01,96307651.347,Togo,World
2020-01-01,626332949.411,Trinidad and Tobago,World
2020-01-01,14701517102,Türkiye,World
2020-01-01,336198466,Uganda,World
2020-01-01,4156659393.25,Ukraine,World
2020-01-01,507160419.53,North Macedonia,World
2020-01-01,2504288023.548,Egypt,World
2020-01-01,36091249602.557,United Kingdom,World
2020-01-01,525897765.94,United Rep. of Tanzania,World
2020-01-01,128979511214,USA,World
2020-01-01,363710923.577,Burkina Faso,World
2020-01-01,478734588,Uruguay,World
2020-01-01,1057828449.9,Uzbekistan,World
2020-01-01,1120672998,Zambia,World
2020-02-01,10055806.47,Andorra,World
2020-02-01,2312975246.522,Angola,World
2020-02-01,4286250.043,Antigua and Barbuda,World
2020-02-01,1121005717.97,Azerbaijan,World
2020-02-01,4377986233.43,Argentina,World
2020-02-01,18082332586.828,Australia,World
2020-02-01,198070065.4,Armenia,World
2020-02-01,41112083,Barbados,World
2020-02-01,25479705329.343,Belgium,World
2020-02-01,1217337.77,Bermuda,World
2020-02-01,674904871.25,Bolivia (Plurinational State of),World
2020-02-01,514986801.22,Bosnia Herzegovina,World
2020-02-01,312169734.404,Botswana,World
2020-02-01,15356449520,Brazil,World
2020-02-01,12844427.965,Belize,World
2020-02-01,806645854.865,Brunei Darussalam,World
2020-02-01,2703670594.112,Bulgaria,World
2020-02-01,1502746429.093,Myanmar,World
2020-02-01,2228140100,Belarus,World
2020-02-01,1228289816.05,Cambodia,World
2020-02-01,33439793134.367,Canada,World
2020-02-01,4985322500.177,Chile,World
2020-02-01,80372216536,China,World
2020-02-01,2943625808.26,Colombia,World
2020-02-01,1010909216.765,Dem. Rep. of the Congo,World
2020-02-01,1061274937.75,Costa Rica,World
2020-02-01,1433596299,Croatia,World
2020-02-01,238055352.845,Cyprus,World
2020-02-01,15513750651,Czechia,World
2020-02-01,115722731.499,Benin,World
2020-02-01,8755990345.378,Denmark,World
2020-02-01,893984598.691,Dominican Rep.,World
2020-02-01,1859709897.878,Ecuador,World
2020-02-01,509074661.72,El Salvador,World
2020-02-01,1244157591.369,Estonia,World
2020-02-01,65072021.737,Fiji,World
2020-02-01,4857135759.527,Finland,World
2020-02-01,6661007.837,French Polynesia,World
2020-02-01,262654740.41,Georgia,World
2020-02-01,12818454.307,Gambia,World
2020-02-01,80212723.15,State of Palestine,World
2020-02-01,119514531177.773,Germany,World
2020-02-01,1840923378.66,Ghana,World
2020-02-01,1602753.036,Kiribati,World
2020-02-01,2893418918.32,Greece,World
2020-02-01,1833404.961,Grenada,World
2020-02-01,1022397853,Guatemala,World
2020-02-01,318805837.56,Guyana,World
2020-02-01,31643151053.698,"China, Hong Kong SAR",World
2020-02-01,10428572614,Hungary,World
2020-02-01,363740399.283,Iceland,World
2020-02-01,14042089243.234,Indonesia,World
2020-02-01,12616997871.231,Ireland,World
2020-02-01,4940067000,Israel,World
2020-02-01,43381535266.913,Italy,World
2020-02-01,57465652749.078,Japan,World
2020-02-01,605566159.084,Kenya,World
2020-02-01,201483156,Kyrgyzstan,World
2020-02-01,525830272.561,Lao People's Dem. Rep.,World
2020-02-01,94905461.827,Lesotho,World
2020-02-01,1167471271.854,Latvia,World
2020-02-01,2534157964.96,Lithuania,World
2020-02-01,1126869080.355,Luxembourg,World
2020-02-01,88580813.137,"China, Macao SAR",World
2020-02-01,226024991.294,Madagascar,World
2020-02-01,38339530.534,Malawi,World
2020-02-01,17919125698.039,Malaysia,World
2020-02-01,257643436.194,Malta,World
2020-02-01,187487806.833,Mauritania,World
2020-02-01,151460127.735,Mauritius,World
2020-02-01,36431348594,Mexico,World
2020-02-01,311849276.51,Mongolia,World
2020-02-01,245324528,Rep. of Moldova,World
2020-02-01,32648547.024,Montenegro,World
2020-02-01,575565.42,Montserrat,World
2020-02-01,2646065160.305,Morocco,World
2020-02-01,292842000,Mozambique,World
2020-02-01,362681347.48,Namibia,World
2020-02-01,45108148629.823,Netherlands,World
2020-02-01,3147070836.061,New Zealand,World
2020-02-01,451654119.03,Nicaragua,World
2020-02-01,4687404509.405,Nigeria,World
2020-02-01,7969823339.156,Norway,World
2020-02-01,2155755765.954,Pakistan,World
2020-02-01,54227437,Panama,World
2020-02-01,703183480,Paraguay,World
2020-02-01,3394038098.88,Peru,World
2020-02-01,5432094031,Philippines,World
2020-02-01,21680852230,Poland,World
2020-02-01,5301657360.665,Portugal,World
2020-02-01,5828609043.1,Qatar,World
2020-02-01,6501068006.66,Romania,World
2020-02-01,29082338845.552,Russian Federation,World
2020-02-01,93638292.75,Rwanda,World
2020-02-01,1004190.669,Sao Tome and Principe,World
2020-02-01,310924206.041,Senegal,World
2020-02-01,1630449624,Serbia,World
2020-02-01,158555858.769,Seychelles,World
2020-02-01,27661751301.736,India,World
2020-02-01,31310586248.976,Singapore,World
2020-02-01,7323636092.375,Slovakia,World
2020-02-01,20854138101,Viet Nam,World
2020-02-01,3194916267.686,Slovenia,World
2020-02-01,7234104762.069,South Africa,World
2020-02-01,365540280.837,Zimbabwe,World
2020-02-01,27298496079.584,Spain,World
2020-02-01,13165557029.57,Sweden,World
2020-02-01,23693244348.884,Switzerland,World
2020-02-01,20641740931.811,Thailand,World
2020-02-01,76105025.884,Togo,World
2020-02-01,426136253.159,Trinidad and Tobago,World
2020-02-01,14608402014,Türkiye,World
2020-02-01,304581181,Uganda,World
2020-02-01,3958822477.27,Ukraine,World
2020-02-01,567160700.45,North Macedonia,World
2020-02-01,2699221415.263,Egypt,World
2020-02-01,34675134449.127,United Kingdom,World
2020-02-01,386513672.141,United Rep. of Tanzania,World
2020-02-01,131992099314,USA,World
2020-02-01,288927425.417,Burkina Faso,World
2020-02-01,480538706,Uruguay,World
2020-02-01,1112739307.4,Uzbekistan,World
2020-02-01,542205374,Zambia,World
2020-03-01,6201213.896,Andorra,World
2020-03-01,1485111924.205,Angola,World
2020-03-01,3272644.336,Antigua and Barbuda,World
2020-03-01,957364784.32,Azerbaijan,World
2020-03-01,4382669378.92,Argentina,World
2020-03-01,21874169955.466,Australia,World
2020-03-01,180415212.95,Armenia,World
2020-03-01,34831474,Barbados,World
2020-03-01,25233651463.222,Belgium,World
2020-03-01,725569.68,Bermuda,World
2020-03-01,605802189.73,Bolivia (Plurinational State of),World
2020-03-01,479201823.92,Bosnia Herzegovina,World
2020-03-01,389472773.944,Botswana,World
2020-03-01,18312350349,Brazil,World
2020-03-01,16223441.085,Belize,World
2020-03-01,750202655.005,Brunei Darussalam,World
2020-03-01,2547287639.969,Bulgaria,World
2020-03-01,1515654342.305,Myanmar,World
2020-03-01,2346651200,Belarus,World
2020-03-01,997423107.34,Cambodia,World
2020-03-01,34435341160.804,Canada,World
2020-03-01,5703463055.303,Chile,World
2020-03-01,184451729942,China,World
2020-03-01,2439035594.86,Colombia,World
2020-03-01,937347131.871,Dem. Rep. of the Congo,World
2020-03-01,1188799457.66,Costa Rica,World
2020-03-01,1337010060,Croatia,World
2020-03-01,327198316.189,Cyprus,World
2020-03-01,14677292940,Czechia,World
2020-03-01,80694900.765,Benin,World
2020-03-01,9227523276.819,Denmark,World
2020-03-01,811881122.02,Dominican Rep.,World
2020-03-01,1641675764.57,Ecuador,World
2020-03-01,399318706.25,El Salvador,World
2020-03-01,1412066435.325,Estonia,World
2020-03-01,63353087.223,Fiji,World
2020-03-01,5609670248.685,Finland,World
2020-03-01,5312202.217,French Polynesia,World
2020-03-01,249477474.6,Georgia,World
2020-03-01,752672.701,Gambia,World
2020-03-01,77546478.14,State of Palestine,World
2020-03-01,120976078565.557,Germany,World
2020-03-01,1581190919.121,Ghana,World
2020-03-01,94517.556,Kiribati,World
2020-03-01,2740772030.541,Greece,World
2020-03-01,2763490.591,Grenada,World
2020-03-01,1020179437,Guatemala,World
2020-03-01,302434029.91,Guyana,World
2020-03-01,44779071423.624,"China, Hong Kong SAR",World
2020-03-01,9970536071,Hungary,World
2020-03-01,419700757.018,Iceland,World
2020-03-01,14031292077.885,Indonesia,World
2020-03-01,19542891095.265,Ireland,World
2020-03-01,4042180000,Israel,World
2020-03-01,39690199357.103,Italy,World
2020-03-01,59249675511.214,Japan,World
2020-03-01,621306234.577,Kenya,World
2020-03-01,143577037,Kyrgyzstan,World
2020-03-01,490372227.732,Lao People's Dem. Rep.,World
2020-03-01,73825551.345,Lesotho,World
2020-03-01,1229244490.283,Latvia,World
2020-03-01,2791062953.99,Lithuania,World
2020-03-01,1113890738.692,Luxembourg,World
2020-03-01,96514502.169,"China, Macao SAR",World
2020-03-01,194700756.405,Madagascar,World
2020-03-01,48201951.353,Malawi,World
2020-03-01,18673746738.89,Malaysia,World
2020-03-01,249001604.372,Malta,World
2020-03-01,212966941.954,Mauritania,World
2020-03-01,117693895.807,Mauritius,World
2020-03-01,38310257155,Mexico,World
2020-03-01,265528715.7,Mongolia,World
2020-03-01,210230691,Rep. of Moldova,World
2020-03-01,30134758.79,Montenegro,World
2020-03-01,575681.446,Montserrat,World
2020-03-01,1877087031.693,Morocco,World
2020-03-01,291722000,Mozambique,World
2020-03-01,566820118.406,Namibia,World
2020-03-01,47682233895.236,Netherlands,World
2020-03-01,3516334060.579,New Zealand,World
2020-03-01,491351086.43,Nicaragua,World
2020-03-01,2952191796.622,Nigeria,World
2020-03-01,6503123873.476,Norway,World
2020-03-01,1823377092.539,Pakistan,World
2020-03-01,69413402,Panama,World
2020-03-01,736991732,Paraguay,World
2020-03-01,2595081707.41,Peru,World
2020-03-01,5079045998,Philippines,World
2020-03-01,20955480647,Poland,World
2020-03-01,4970327285.2,Portugal,World
2020-03-01,4384229561.591,Qatar,World
2020-03-01,5969603811.55,Romania,World
2020-03-01,30542988909.679,Russian Federation,World
2020-03-01,84029579.46,Rwanda,World
2020-03-01,1090365.8,Sao Tome and Principe,World
2020-03-01,310183336.207,Senegal,World
2020-03-01,1543542140,Serbia,World
2020-03-01,73836429.301,Seychelles,World
2020-03-01,21456844667.782,India,World
2020-03-01,32333228717.811,Singapore,World
2020-03-01,6608824980.755,Slovakia,World
2020-03-01,24129630210,Viet Nam,World
2020-03-01,3247258617.136,Slovenia,World
2020-03-01,6988268309.662,South Africa,World
2020-03-01,272055795.906,Zimbabwe,World
2020-03-01,26179515258.139,Spain,World
2020-03-01,13327597301.092,Sweden,World
2020-03-01,28306074257.817,Switzerland,World
2020-03-01,22404585854.876,Thailand,World
2020-03-01,89367213.51,Togo,World
2020-03-01,425709633.068,Trinidad and Tobago,World
2020-03-01,13353474597,Türkiye,World
2020-03-01,263649463,Uganda,World
2020-03-01,4137864735.59,Ukraine,World
2020-03-01,478616327.45,North Macedonia,World
2020-03-01,2240638331.067,Egypt,World
2020-03-01,34594193343.724,United Kingdom,World
2020-03-01,390032651.87,United Rep. of Tanzania,World
