date,reporter,total_exports,gdp,partner,partner_exports,beta
2016-01-06,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-07,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-08,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-09,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-10,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-11,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-12,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-13,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-14,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-15,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-16,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-17,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-18,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-19,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-20,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-21,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-22,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-23,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-24,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-25,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-26,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-27,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-28,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-29,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-30,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-31,Bulgaria,60620853.06451613,145037359.20546883,Russia,766622.1355806452,0.005285687355177235
2016-01-01,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-02,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-03,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-04,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-05,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-06,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-07,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-08,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-09,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-10,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-11,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-12,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-13,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-14,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-15,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-16,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-17,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-18,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-19,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-20,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-21,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-22,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-23,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-24,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-25,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-26,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-27,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-28,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-29,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-30,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-31,Croatia,27227600.870967742,140853480.3427051,Russia,323777.96774193546,0.002298686315412043
2016-01-01,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-02,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-03,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-04,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-05,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-06,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-07,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-08,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-09,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-10,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-11,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-12,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-13,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-14,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-15,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-16,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-17,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-18,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-19,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-20,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-21,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-22,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-23,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-24,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-25,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-26,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-27,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-28,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-29,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-30,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-31,Denmark,229108579.2580645,841709487.404137,Russia,1238395.9111290323,0.001471286625208765
2016-01-01,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-02,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-03,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-04,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-05,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-06,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-07,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-08,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-09,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-10,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-11,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-12,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-13,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-14,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-15,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-16,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-17,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-18,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-19,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-20,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-21,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-22,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-23,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-24,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-25,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-26,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-27,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-28,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-29,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-30,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-31,Finland,125686967.70967741,647234815.3194436,Russia,5338802.099032258,0.008248632447865594
2016-01-01,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-02,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-03,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-04,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-05,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-06,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-07,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-08,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-09,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-10,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-11,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-12,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-13,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-14,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-15,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-16,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-17,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-18,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-19,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-20,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-21,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-22,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-23,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-24,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-25,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-26,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-27,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-28,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-29,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-30,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-31,France,1210776392,6647753614.481639,Russia,9428215.778322581,0.0014182558989225941
2016-01-01,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-02,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-03,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-04,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-05,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-06,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-07,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-08,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-09,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-10,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-11,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-12,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-13,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-14,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-15,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-16,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-17,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-18,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-19,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-20,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-21,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-22,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-23,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-24,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-25,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-26,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-27,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-28,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-29,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-30,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-31,Germany,3112393668.064516,9327563075.12239,Russia,45659262.68496774,0.004895090209225803
2016-01-01,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-02,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-03,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-04,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-05,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-06,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-07,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-08,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-09,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-10,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-11,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-12,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-13,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-14,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-15,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-16,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-17,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-18,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-19,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-20,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-21,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-22,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-23,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-24,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-25,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-26,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-27,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-28,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-29,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-30,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-31,Greece,60012211.77419355,519215447.81433606,Russia,316016.3310967742,6.08642004830675e-4
2016-01-01,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-02,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-03,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-04,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-05,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-06,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
2016-01-07,Hungary,236273995.51612905,345725329.9732231,Russia,4023213.419354839,0.011637022429529367
