date,value,reporter,partner
2020-01-01,2415632335.419,Albania,World
2020-01-01,166781089.325,Andorra,World
2020-01-01,22134505473.377,Angola,World
2020-01-01,13732637263.23,Azerbaijan,World
2020-01-01,54883822445.7,Argentina,World
2020-01-01,247159345941.573,Australia,World
2020-01-01,162145129017.335,Austria,World
2020-01-01,339259846,Bahamas,World
2020-01-01,11559232443.05,Bahrain,World
2020-01-01,2332082153.105,Armenia,World
2020-01-01,345206217,Barbados,World
2020-01-01,295079126450.343,Belgium,World
2020-01-01,19103500.16,Bermuda,World
2020-01-01,7032764187.99,Bolivia (Plurinational State of),World
2020-01-01,6148984677.905,Bosnia Herzegovina,World
2020-01-01,4287224372.44,Botswana,World
2020-01-01,209180241655,Brazil,World
2020-01-01,211872682.315,Belize,World
2020-01-01,6608177852.1,Brunei Darussalam,World
2020-01-01,31914703883.498,Bulgaria,World
2020-01-01,16929247366.632,Myanmar,World
2020-01-01,161861534.41,Burundi,World
2020-01-01,29179441000,Belarus,World
2020-01-01,17716469497.94,Cambodia,World
2020-01-01,388173391425.202,Canada,World
2020-01-01,53090793.391,Cabo Verde,World
2020-01-01,22137757.052,Cayman Isds,World
2020-01-01,40532170.038,Central African Rep.,World
2020-01-01,10706858044.323,Sri Lanka,World
2020-01-01,74080745459.905,Chile,World
2020-01-01,2589098353298,China,World
2020-01-01,31055810659.54,Colombia,World
2020-01-01,19795036.07,Comoros,World
2020-01-01,4893092486.75,Congo,World
2020-01-01,14122146726.41,Dem. Rep. of the Congo,World
2020-01-01,11622755153.42,Costa Rica,World
2020-01-01,16991280298,Croatia,World
2020-01-01,3137095808.171,Cyprus,World
2020-01-01,192307379805,Czechia,World
2020-01-01,846059543.583,Benin,World
2020-01-01,106871154269.253,Denmark,World
2020-01-01,9844071155.726,Dominican Rep.,World
2020-01-01,20355361438.694,Ecuador,World
2020-01-01,4805449504.68,El Salvador,World
2020-01-01,2533277228.8,Ethiopia,World
2020-01-01,16901260688.61,Estonia,World
2020-01-01,826234806.79,Fiji,World
2020-01-01,65606975840.161,Finland,World
2020-01-01,488562445788.638,France,World
2020-01-01,80621360.821,French Polynesia,World
2020-01-01,3344474035.64,Georgia,World
2020-01-01,25860014.202,Gambia,World
2020-01-01,1054620844.16,State of Palestine,World
2020-01-01,1385852259832.315,Germany,World
2020-01-01,9271010.438,Kiribati,World
2020-01-01,35070461605.836,Greece,World
2020-01-01,24620482.71,Grenada,World
2020-01-01,11658469044,Guatemala,World
2020-01-01,2813852540.56,Guyana,World
2020-01-01,4666296436.43,Honduras,World
2020-01-01,551515755924.627,"China, Hong Kong SAR",World
2020-01-01,119970720482,Hungary,World
2020-01-01,4580415490.226,Iceland,World
2020-01-01,163191837310.626,Indonesia,World
2020-01-01,185185364985.075,Ireland,World
2020-01-01,50153246000,Israel,World
2020-01-01,498803831970.624,Italy,World
2020-01-01,12454042069.069,Côte d'Ivoire,World
2020-01-01,1250599436.19,Jamaica,World
2020-01-01,641282568357.232,Japan,World
2020-01-01,47514197785.28,Kazakhstan,World
2020-01-01,7943244773.715,Jordan,World
2020-01-01,6023441806.049,Kenya,World
2020-01-01,512709856024,Rep. of Korea,World
2020-01-01,40166147337,Kuwait,World
2020-01-01,1863531157,Kyrgyzstan,World
2020-01-01,5086886923.476,Lao People's Dem. Rep.,World
2020-01-01,3807461182,Lebanon,World
2020-01-01,837285557.219,Lesotho,World
2020-01-01,15196527243.77,Latvia,World
2020-01-01,32790372365,Lithuania,World
2020-01-01,13506053445.568,Luxembourg,World
2020-01-01,1024581530.278,"China, Macao SAR",World
2020-01-01,2018921552.915,Madagascar,World
2020-01-01,771478822.446,Malawi,World
2020-01-01,234050267453.372,Malaysia,World
2020-01-01,2831908163.132,Malta,World
2020-01-01,2828804807.115,Mauritania,World
2020-01-01,1543610037.455,Mauritius,World
2020-01-01,416982170486,Mexico,World
2020-01-01,347194556373.199,"Other Asia, nes",World
2020-01-01,7576310834.79,Mongolia,World
2020-01-01,2467106513,Rep. of Moldova,World
2020-01-01,409845585.515,Montenegro,World
2020-01-01,5713781.631,Montserrat,World
2020-01-01,27702724584.423,Morocco,World
2020-01-01,3460032908.607,Mozambique,World
2020-01-01,33479358823.008,Oman,World
2020-01-01,5600210898.47,Namibia,World
2020-01-01,855420604.948,Nepal,World
2020-01-01,551352792281.894,Netherlands,World
2020-01-01,65929725.265,Aruba,World
2020-01-01,38290109708.16,New Zealand,World
2020-01-01,5087337719.87,Nicaragua,World
2020-01-01,1245559026.314,Niger,World
2020-01-01,34900471091.314,Nigeria,World
2020-01-01,82748920957.746,Norway,World
2020-01-01,22237163374.553,Pakistan,World
2020-01-01,8658798915,Panama,World
2020-01-01,8517891384,Paraguay,World
2020-01-01,38757234044.11,Peru,World
2020-01-01,65214435072,Philippines,World
2020-01-01,254169031902,Poland,World
2020-01-01,61400262160.668,Portugal,World
2020-01-01,51504158057.751,Qatar,World
2020-01-01,71046398784.1,Romania,World
2020-01-01,337103969643.061,Russian Federation,World
2020-01-01,1431176312.56,Rwanda,World
2020-01-01,67424831.6,Saint Lucia,World
2020-01-01,55214771.47,Saint Vincent and the Grenadines,World
2020-01-01,12439557.111,Sao Tome and Principe,World
2020-01-01,185699411835.03,Saudi Arabia,World
2020-01-01,3929360138.499,Senegal,World
2020-01-01,19500829540,Serbia,World
2020-01-01,960861069.565,Seychelles,World
2020-01-01,275488744927.546,India,World
2020-01-01,373683730056.067,Singapore,World
2020-01-01,86707796106.473,Slovakia,World
2020-01-01,281441457236.895,Viet Nam,World
2020-01-01,37471094173.243,Slovenia,World
2020-01-01,85226766450.055,South Africa,World
2020-01-01,4394837096.849,Zimbabwe,World
2020-01-01,312080513421.152,Spain,World
2020-01-01,2193348936.33,Suriname,World
2020-01-01,1752113941.92,Eswatini,World
2020-01-01,154935587125.87,Sweden,World
2020-01-01,318580420583.977,Switzerland,World
2020-01-01,717905650,Tajikistan,World
2020-01-01,231387919677.231,Thailand,World
2020-01-01,973533833.607,Togo,World
2020-01-01,5519378227.789,Trinidad and Tobago,World
2020-01-01,335296907869.73,United Arab Emirates,World
2020-01-01,13860831812.49,Tunisia,World
2020-01-01,169657939777,Türkiye,World
2020-01-01,4148958329,Uganda,World
2020-01-01,49230799582.56,Ukraine,World
2020-01-01,6633215704.077,North Macedonia,World
2020-01-01,26815144689.797,Egypt,World
2020-01-01,395692086586.138,United Kingdom,World
2020-01-01,6076410130.381,United Rep. of Tanzania,World
2020-01-01,1430253623489,USA,World
2020-01-01,4374631844.748,Burkina Faso,World
2020-01-01,6863945565,Uruguay,World
2020-01-01,13280562707.47,Uzbekistan,World
2020-01-01,7923734126.341,Zambia,World
