date,value,reporter,partner
2014-01-01,173080365.65,Albania,World
2014-01-01,5660240927.115,Algeria,World
2014-01-01,6775044.109,Andorra,World
2014-01-01,2092928.989,Antigua and Barbuda,World
2014-01-01,1865543732,Azerbaijan,World
2014-01-01,4275126148.15,Argentina,World
2014-01-01,19765434414.392,Australia,World
2014-01-01,4078186850.72,Austria,World
2014-01-01,95269194.828,Armenia,World
2014-01-01,39434374.5,Barbados,World
2014-01-01,26816562517.704,Belgium,World
2014-01-01,646976.56,Bermuda,World
2014-01-01,1021170518.54,Bolivia (Plurinational State of),World
2014-01-01,444141781,Bosnia Herzegovina,World
2014-01-01,695943398.748,Botswana,World
2014-01-01,15741666773,Brazil,World
2014-01-01,24068049.964,Belize,World
2014-01-01,2156936304.47,Bulgaria,World
2014-01-01,642405518.391,Myanmar,World
2014-01-01,2702480500,Belarus,World
2014-01-01,36713877416.414,Canada,World
2014-01-01,5118227.73,Cabo Verde,World
2014-01-01,5516546565.226,Chile,World
2014-01-01,4808831853.64,Colombia,World
2014-01-01,821965.472,Comoros,World
2014-01-01,637671532.95,Congo,World
2014-01-01,1051562240,Croatia,World
2014-01-01,194959026.817,Cyprus,World
2014-01-01,14275106748,Czechia,World
2014-01-01,39537215.743,Benin,World
2014-01-01,9015131137.205,Denmark,World
2014-01-01,714594094.725,Dominican Rep.,World
2014-01-01,2016398952.09,Ecuador,World
2014-01-01,404704745.74,El Salvador,World
2014-01-01,194991155.62,Ethiopia,World
2014-01-01,1380713661.185,Estonia,World
2014-01-01,21682722.441,Fiji,World
2014-01-01,5942489441.44,Finland,World
2014-01-01,46913991519.918,France,World
2014-01-01,8636897.42,French Polynesia,World
2014-01-01,223630481.495,Georgia,World
2014-01-01,7346866.595,Gambia,World
2014-01-01,122547625204.101,Germany,World
2014-01-01,1202855486.915,Ghana,World
2014-01-01,2875387884.74,Greece,World
2014-01-01,32761136.49,Greenland,World
2014-01-01,3181092.004,Grenada,World
2014-01-01,859673653,Guatemala,World
2014-01-01,113908155.68,Guyana,World
2014-01-01,43696137727.994,"China, Hong Kong SAR",World
2014-01-01,8979299623,Hungary,World
2014-01-01,418333992.713,Iceland,World
2014-01-01,14472285648,Indonesia,World
2014-01-01,9642850779.327,Ireland,World
2014-01-01,5813127000,Israel,World
2014-01-01,40776660959.174,Italy,World
2014-01-01,1296110482.367,Côte d'Ivoire,World
2014-01-01,50528693764.872,Japan,World
2014-01-01,7908220667.75,Kazakhstan,World
2014-01-01,47581590253,Rep. of Korea,World
2014-01-01,125865625,Kyrgyzstan,World
2014-01-01,1035300387.033,Latvia,World
2014-01-01,2318410738,Lithuania,World
2014-01-01,1271968976.949,Luxembourg,World
2014-01-01,86161267.839,"China, Macao SAR",World
2014-01-01,152002635.686,Madagascar,World
2014-01-01,94193562.977,Malawi,World
2014-01-01,19360045932.297,Malaysia,World
2014-01-01,221093034.56,Malta,World
2014-01-01,166984706.503,Mauritius,World
2014-01-01,27050390388,Mexico,World
2014-01-01,170759465,Rep. of Moldova,World
2014-01-01,30706376.429,Montenegro,World
2014-01-01,549489.451,Montserrat,World
2014-01-01,244673449.986,Mozambique,World
2014-01-01,49093670221.492,Netherlands,World
2014-01-01,5836079.288,Aruba,World
2014-01-01,81684862.344,New Caledonia,World
2014-01-01,3375661251.762,New Zealand,World
2014-01-01,96612006.571,Niger,World
2014-01-01,14844892261.915,Norway,World
2014-01-01,2058245362.061,Pakistan,World
2014-01-01,58742502,Panama,World
2014-01-01,734613442,Paraguay,World
2014-01-01,3064882817.05,Peru,World
2014-01-01,4379037591,Philippines,World
2014-01-01,18083148579,Poland,World
2014-01-01,5335552697.286,Portugal,World
2014-01-01,12265939194.723,Qatar,World
2014-01-01,5374477425.61,Romania,World
2014-01-01,39564357920,Russian Federation,World
2014-01-01,40610786.186,Rwanda,World
2014-01-01,219202295.1,Senegal,World
2014-01-01,1000352878,Serbia,World
2014-01-01,117081252.392,Seychelles,World
2014-01-01,26339221609.881,India,World
2014-01-01,33876834049.723,Singapore,World
2014-01-01,7021218422.52,Slovakia,World
2014-01-01,2477003897.435,Slovenia,World
2014-01-01,7038569744.018,South Africa,World
2014-01-01,340797504.36,Zimbabwe,World
2014-01-01,26072592978.665,Spain,World
2014-01-01,409674013.96,Sudan,World
2014-01-01,148787330.608,Eswatini,World
2014-01-01,14271567275.79,Sweden,World
2014-01-01,27410050071.865,Switzerland,World
2014-01-01,17866767906.493,Thailand,World
2014-01-01,60092060.334,Togo,World
2014-01-01,1784755865.421,Trinidad and Tobago,World
2014-01-01,1340784446.499,Tunisia,World
2014-01-01,13056096762,Türkiye,World
2014-01-01,4388426950.32,Ukraine,World
2014-01-01,320377874.719,North Macedonia,World
2014-01-01,2223104892.495,Egypt,World
2014-01-01,44175087757.644,United Kingdom,World
2014-01-01,127431068423,USA,World
2014-01-01,196571692.022,Burkina Faso,World
2014-01-01,593588193,Uruguay,World
2014-01-01,2315735.258,Samoa,World
2014-01-01,876216314,Zambia,World
2014-02-01,197523415.661,Albania,World
2014-02-01,4863451269.659,Algeria,World
2014-02-01,8355095.084,Andorra,World
2014-02-01,4413089.224,Antigua and Barbuda,World
