date,value,reporter,partner
2018-01-01,884504496.37,Afghanistan,World
2018-01-01,13719.93,Afghanistan,Azerbaijan
2018-01-01,764751.79,Afghanistan,Australia
2018-01-01,104412.52,Afghanistan,Austria
2018-01-01,25862.1,Afghanistan,Bahrain
2018-01-01,25717.45,Afghanistan,Belgium
2018-01-01,374221.99,Afghanistan,Myanmar
2018-01-01,34055.31,Afghanistan,Belarus
2018-01-01,1321981.98,Afghanistan,Canada
2018-01-01,28410084.68,Afghanistan,China
2018-01-01,564.82,Afghanistan,Colombia
2018-01-01,7327.18,Afghanistan,Czechia
2018-01-01,5581.16,Afghanistan,Denmark
2018-01-01,1228017.36,Afghanistan,Finland
2018-01-01,538392.63,Afghanistan,France
2018-01-01,5584718.58,Afghanistan,Germany
2018-01-01,941724.2,Afghanistan,"China, Hong Kong SAR"
2018-01-01,10143.58,Afghanistan,Hungary
2018-01-01,54029.2,Afghanistan,Indonesia
2018-01-01,20269215.36,Afghanistan,Iran
2018-01-01,13190079.73,Afghanistan,Iraq
2018-01-01,279918.22,Afghanistan,Italy
2018-01-01,162888.95,Afghanistan,Japan
2018-01-01,4450386.91,Afghanistan,Kazakhstan
2018-01-01,2796480.73,Afghanistan,Jordan
2018-01-01,87852.98,Afghanistan,Kuwait
2018-01-01,260826.92,Afghanistan,Kyrgyzstan
2018-01-01,1396108.77,Afghanistan,Lebanon
2018-01-01,511762.2,Afghanistan,Malaysia
2018-01-01,1256.28,Afghanistan,Oman
2018-01-01,255374.95,Afghanistan,Netherlands
2018-01-01,141134.4,Afghanistan,New Zealand
2018-01-01,748.05,Afghanistan,Norway
2018-01-01,379108953.28,Afghanistan,Pakistan
2018-01-01,414888.85,Afghanistan,Poland
2018-01-01,13304.68,Afghanistan,Portugal
2018-01-01,13253.46,Afghanistan,Qatar
2018-01-01,298841.96,Afghanistan,Romania
2018-01-01,1665685.22,Afghanistan,Russian Federation
2018-01-01,6604192.14,Afghanistan,Saudi Arabia
2018-01-01,359469649.93,Afghanistan,India
2018-01-01,60309.88,Afghanistan,Singapore
2018-01-01,62342.47,Afghanistan,Slovakia
