date,value,reporter,partner
2017-01-01,831926771.77,Afghanistan,World
2017-01-01,600415.16,Afghanistan,Australia
2017-01-01,239523.89,Afghanistan,Austria
2017-01-01,58650.26,Afghanistan,Bahrain
2017-01-01,10108.01,Afghanistan,Bangladesh
2017-01-01,68184.93,Afghanistan,Belgium
2017-01-01,236790.75,Afghanistan,Myanmar
2017-01-01,13436.09,Afghanistan,Belarus
2017-01-01,1717902.25,Afghanistan,Canada
2017-01-01,11711475.65,Afghanistan,China
2017-01-01,117958.76,Afghanistan,Denmark
2017-01-01,3784261.77,Afghanistan,Finland
2017-01-01,513064.72,Afghanistan,France
2017-01-01,4865421.87,Afghanistan,Germany
2017-01-01,165.23,Afghanistan,Greece
2017-01-01,64546.26,Afghanistan,"China, Hong Kong SAR"
2017-01-01,21713.16,Afghanistan,Hungary
2017-01-01,54029.2,Afghanistan,Indonesia
2017-01-01,18112758.66,Afghanistan,Iran
2017-01-01,14563223.43,Afghanistan,Iraq
2017-01-01,416641.6,Afghanistan,Italy
2017-01-01,79370.96,Afghanistan,Japan
2017-01-01,3411029.15,Afghanistan,Kazakhstan
2017-01-01,3100187.37,Afghanistan,Jordan
2017-01-01,7199.01,Afghanistan,Kuwait
2017-01-01,1034801.9,Afghanistan,Lebanon
2017-01-01,6016.14,Afghanistan,Lithuania
2017-01-01,145860.38,Afghanistan,Malaysia
2017-01-01,217129.75,Afghanistan,Netherlands
2017-01-01,40680.63,Afghanistan,New Zealand
2017-01-01,357201296.92,Afghanistan,Pakistan
2017-01-01,210273.9,Afghanistan,Poland
2017-01-01,38127.72,Afghanistan,Qatar
2017-01-01,108836.04,Afghanistan,Romania
2017-01-01,1492940.61,Afghanistan,Russian Federation
2017-01-01,5904179.83,Afghanistan,Saudi Arabia
2017-01-01,356139528.05,Afghanistan,India
2017-01-01,2876046.69,Afghanistan,Viet Nam
2017-01-01,88675.48,Afghanistan,South Africa
2017-01-01,90351.67,Afghanistan,Spain
2017-01-01,3663.41,Afghanistan,Eswatini
2017-01-01,86752.43,Afghanistan,Sweden
2017-01-01,1200.69,Afghanistan,Switzerland
2017-01-01,1433204.12,Afghanistan,Tajikistan
2017-01-01,32620.63,Afghanistan,Thailand
2017-01-01,12962004.3,Afghanistan,United Arab Emirates
2017-01-01,4027.23,Afghanistan,Tunisia
2017-01-01,22006682.62,Afghanistan,Türkiye
2017-01-01,1377122.08,Afghanistan,Turkmenistan
2017-01-01,142292.75,Afghanistan,Ukraine
2017-01-01,870069,Afghanistan,United Kingdom
2017-01-01,2489035.78,Afghanistan,USA
2017-01-01,1011406.88,Afghanistan,Uzbekistan
2017-01-01,76379,Afghanistan,Yemen
2017-01-01,67507,Afghanistan,"Areas, nes"
2017-01-01,2301340965.67,Albania,World
2017-01-01,23355.483,Albania,Afghanistan
2017-01-01,35659.834,Albania,Algeria
2017-01-01,66420.995,Albania,Azerbaijan
2017-01-01,1160794.149,Albania,Australia
2017-01-01,15484036.073,Albania,Austria
2017-01-01,6194.256,Albania,Bahrain
2017-01-01,66831.617,Albania,Armenia
2017-01-01,5071646.368,Albania,Belgium
2017-01-01,11216139.797,Albania,Bosnia Herzegovina
2017-01-01,504718.75,Albania,Brazil
2017-01-01,25787407.897,Albania,Bulgaria
2017-01-01,608120.057,Albania,Belarus
2017-01-01,19895.061,Albania,Cameroon
2017-01-01,1345556.043,Albania,Canada
2017-01-01,1551656.324,Albania,Cayman Isds
2017-01-01,36328.866,Albania,Central African Rep.
2017-01-01,46560.768,Albania,Sri Lanka
2017-01-01,70805530.47,Albania,China
2017-01-01,45649.782,Albania,Colombia
2017-01-01,14574.301,Albania,Costa Rica
2017-01-01,7069458.621,Albania,Croatia
2017-01-01,79424.838,Albania,Cyprus
2017-01-01,19638389.034,Albania,Czechia
2017-01-01,3382919.803,Albania,Denmark
2017-01-01,18977.499,Albania,Ethiopia
2017-01-01,5800173.72,Albania,Estonia
2017-01-01,270345.352,Albania,Finland
2017-01-01,24809150.188,Albania,France
2017-01-01,22162.49,Albania,French Polynesia
2017-01-01,3111.932,Albania,Djibouti
2017-01-01,195623.854,Albania,Georgia
2017-01-01,11749.855,Albania,Gambia
2017-01-01,91565999.753,Albania,Germany
2017-01-01,20994.847,Albania,Ghana
2017-01-01,97812383.612,Albania,Greece
2017-01-01,384.892,Albania,Guam
2017-01-01,7776524.121,Albania,"China, Hong Kong SAR"
2017-01-01,25408727.223,Albania,Hungary
2017-01-01,685.716,Albania,Indonesia
2017-01-01,2393141.08,Albania,Iraq
2017-01-01,322867.275,Albania,Ireland
2017-01-01,1018393.521,Albania,Israel
2017-01-01,1231155240.095,Albania,Italy
