date,value,reporter,partner
2022-01-01,82459938095,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-02-01,84825347397,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-03-01,82554879483,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-04-01,80665145015,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-05-01,71169237124,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-06-01,72693266232,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-07-01,67685222114,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-08-01,69586087080,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-09-01,68786350625,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-10-01,69572332184,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-11-01,64933322141,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-12-01,61605203118,Community of Independent States (CIS),"All Countries, excluding the IO"
2023-01-01,59846215330,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-01-01,9195699,Burundi,"All Countries, excluding the IO"
2022-02-01,16295310,Burundi,"All Countries, excluding the IO"
2022-03-01,16263074,Burundi,"All Countries, excluding the IO"
2022-04-01,9224139,Burundi,"All Countries, excluding the IO"
2022-05-01,7487445,Burundi,"All Countries, excluding the IO"
2022-06-01,5806003,Burundi,"All Countries, excluding the IO"
2022-07-01,2837230,Burundi,"All Countries, excluding the IO"
2022-08-01,3519727,Burundi,"All Countries, excluding the IO"
2022-09-01,6101356,Burundi,"All Countries, excluding the IO"
2022-10-01,11846981,Burundi,"All Countries, excluding the IO"
2022-11-01,12993499,Burundi,"All Countries, excluding the IO"
2022-12-01,16731521.999999998,Burundi,"All Countries, excluding the IO"
2023-01-01,27735750,Burundi,"All Countries, excluding the IO"
2022-01-01,1240965976,Uzbekistan,"All Countries, excluding the IO"
2022-02-01,2526296501,Uzbekistan,"All Countries, excluding the IO"
2022-03-01,1444306007,Uzbekistan,"All Countries, excluding the IO"
2022-04-01,1032979524.0000001,Uzbekistan,"All Countries, excluding the IO"
2022-05-01,998852490,Uzbekistan,"All Countries, excluding the IO"
2022-06-01,1064762984,Uzbekistan,"All Countries, excluding the IO"
2022-07-01,962857509,Uzbekistan,"All Countries, excluding the IO"
2022-08-01,1015547001,Uzbekistan,"All Countries, excluding the IO"
2022-09-01,938171992,Uzbekistan,"All Countries, excluding the IO"
2022-10-01,981557999,Uzbekistan,"All Countries, excluding the IO"
2022-11-01,1539499049,Uzbekistan,"All Countries, excluding the IO"
2022-12-01,1603852031,Uzbekistan,"All Countries, excluding the IO"
2023-01-01,1809497778,Uzbekistan,"All Countries, excluding the IO"
2022-01-01,502873140,Zimbabwe,"All Countries, excluding the IO"
2022-02-01,436098366,Zimbabwe,"All Countries, excluding the IO"
2022-03-01,511585751,Zimbabwe,"All Countries, excluding the IO"
2022-04-01,541461412,Zimbabwe,"All Countries, excluding the IO"
2022-05-01,501468384,Zimbabwe,"All Countries, excluding the IO"
2022-06-01,475383051,Zimbabwe,"All Countries, excluding the IO"
2022-07-01,492103223,Zimbabwe,"All Countries, excluding the IO"
2022-08-01,540523286,Zimbabwe,"All Countries, excluding the IO"
2022-09-01,523252023,Zimbabwe,"All Countries, excluding the IO"
2022-10-01,546281031,Zimbabwe,"All Countries, excluding the IO"
2022-11-01,518172549,Zimbabwe,"All Countries, excluding the IO"
2022-12-01,471990892,Zimbabwe,"All Countries, excluding the IO"
2023-01-01,457097025,Zimbabwe,"All Countries, excluding the IO"
2022-01-01,17774500529,Ireland,"All Countries, excluding the IO"
2022-02-01,17440656050,Ireland,"All Countries, excluding the IO"
2022-03-01,21755465509,Ireland,"All Countries, excluding the IO"
2022-04-01,18047564867,Ireland,"All Countries, excluding the IO"
2022-05-01,18497268443,Ireland,"All Countries, excluding the IO"
2022-06-01,17980383379,Ireland,"All Countries, excluding the IO"
2022-07-01,14719563444,Ireland,"All Countries, excluding the IO"
2022-08-01,19294573434,Ireland,"All Countries, excluding the IO"
2022-09-01,19030345569,Ireland,"All Countries, excluding the IO"
2022-10-01,16928220640,Ireland,"All Countries, excluding the IO"
2022-11-01,14906699536,Ireland,"All Countries, excluding the IO"
2022-12-01,15304915502,Ireland,"All Countries, excluding the IO"
2023-01-01,16325673809,Ireland,"All Countries, excluding the IO"
2022-01-01,372225259,Guyana,"All Countries, excluding the IO"
2022-02-01,274803125,Guyana,"All Countries, excluding the IO"
2022-03-01,191653737,Guyana,"All Countries, excluding the IO"
2022-04-01,203741177,Guyana,"All Countries, excluding the IO"
2022-05-01,237642402,Guyana,"All Countries, excluding the IO"
2022-06-01,731160322,Guyana,"All Countries, excluding the IO"
2022-07-01,432238503,Guyana,"All Countries, excluding the IO"
2022-08-01,566704524,Guyana,"All Countries, excluding the IO"
2022-09-01,459644604,Guyana,"All Countries, excluding the IO"
2022-10-01,455257810,Guyana,"All Countries, excluding the IO"
2022-11-01,651060664,Guyana,"All Countries, excluding the IO"
2022-12-01,525792488.00000006,Guyana,"All Countries, excluding the IO"
2023-01-01,343037706,Guyana,"All Countries, excluding the IO"
2022-01-01,543641805,Mongolia,"All Countries, excluding the IO"
2022-02-01,634587868,Mongolia,"All Countries, excluding the IO"
2022-03-01,743645893,Mongolia,"All Countries, excluding the IO"
2022-04-01,848090248,Mongolia,"All Countries, excluding the IO"
2022-05-01,1214710206,Mongolia,"All Countries, excluding the IO"
2022-06-01,1157524472,Mongolia,"All Countries, excluding the IO"
2022-07-01,1093252708,Mongolia,"All Countries, excluding the IO"
2022-08-01,1212692701,Mongolia,"All Countries, excluding the IO"
2022-09-01,1428769271,Mongolia,"All Countries, excluding the IO"
2022-10-01,1521838097,Mongolia,"All Countries, excluding the IO"
2022-11-01,1859390901,Mongolia,"All Countries, excluding the IO"
2022-12-01,1801291683,Mongolia,"All Countries, excluding the IO"
2023-01-01,1733366926,Mongolia,"All Countries, excluding the IO"
2022-01-01,19848928,Barbados,"All Countries, excluding the IO"
2022-02-01,20562565,Barbados,"All Countries, excluding the IO"
2022-03-01,31652392,Barbados,"All Countries, excluding the IO"
2022-04-01,24865565,Barbados,"All Countries, excluding the IO"
2022-05-01,29095469,Barbados,"All Countries, excluding the IO"
2022-06-01,24319128,Barbados,"All Countries, excluding the IO"
2022-07-01,27877624,Barbados,"All Countries, excluding the IO"
2022-08-01,38748317,Barbados,"All Countries, excluding the IO"
2022-09-01,31055045,Barbados,"All Countries, excluding the IO"
2022-10-01,22785043,Barbados,"All Countries, excluding the IO"
2022-11-01,24453612,Barbados,"All Countries, excluding the IO"
2022-12-01,24803507,Barbados,"All Countries, excluding the IO"
2023-01-01,22599362,Barbados,"All Countries, excluding the IO"
2022-01-01,552087878917,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-02-01,581378592327,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-03-01,658217571482,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-04-01,578341458283,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-05-01,620836803143,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-06-01,627870608166,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-07-01,565283988055,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-08-01,548566171695,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-09-01,615182844603,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-10-01,584689844975,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-11-01,624484123293,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-12-01,570989194248,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2023-01-01,568811438736,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-01-01,60881991499,Russian Federation,"All Countries, excluding the IO"
2022-02-01,62878506062,Russian Federation,"All Countries, excluding the IO"
2022-03-01,65121704835,Russian Federation,"All Countries, excluding the IO"
2022-04-01,61093024306,Russian Federation,"All Countries, excluding the IO"
2022-05-01,50600254010,Russian Federation,"All Countries, excluding the IO"
2022-06-01,51311762094,Russian Federation,"All Countries, excluding the IO"
2022-07-01,47884991011,Russian Federation,"All Countries, excluding the IO"
2022-08-01,48519845055,Russian Federation,"All Countries, excluding the IO"
2022-09-01,46639205968,Russian Federation,"All Countries, excluding the IO"
2022-10-01,42823108941,Russian Federation,"All Countries, excluding the IO"
2022-11-01,41014822704,Russian Federation,"All Countries, excluding the IO"
2022-12-01,37720686199,Russian Federation,"All Countries, excluding the IO"
2023-01-01,35996021876,Russian Federation,"All Countries, excluding the IO"
2022-01-01,865301850601,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-02-01,773462385675,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-03-01,930505605494,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-04-01,899467603991,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-05-01,922185877046,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-06-01,980795190839,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-07-01,931092574214,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-08-01,933176905058,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-09-01,924144912836,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-10-01,875540310366,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-11-01,875206245041,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-12-01,868051086692,Emerging and Developing Countries,"All Countries, excluding the IO"
2023-01-01,839377878175,Emerging and Developing Countries,"All Countries, excluding the IO"
2022-01-01,72874508979,Netherlands,"All Countries, excluding the IO"
2022-02-01,71704567140,Netherlands,"All Countries, excluding the IO"
2022-03-01,84912371250,Netherlands,"All Countries, excluding the IO"
2022-04-01,77232962146,Netherlands,"All Countries, excluding the IO"
2022-05-01,82418532907,Netherlands,"All Countries, excluding the IO"
2022-06-01,85841613767,Netherlands,"All Countries, excluding the IO"
2022-07-01,76698537955,Netherlands,"All Countries, excluding the IO"
2022-08-01,78577657015,Netherlands,"All Countries, excluding the IO"
2022-09-01,85352160537,Netherlands,"All Countries, excluding the IO"
2022-10-01,82776643249,Netherlands,"All Countries, excluding the IO"
2022-11-01,86399531739,Netherlands,"All Countries, excluding the IO"
2022-12-01,80972820081,Netherlands,"All Countries, excluding the IO"
2023-01-01,77375874631,Netherlands,"All Countries, excluding the IO"
2022-01-01,26515164269,Malaysia,"All Countries, excluding the IO"
2022-02-01,24420455977,Malaysia,"All Countries, excluding the IO"
2022-03-01,31319342024,Malaysia,"All Countries, excluding the IO"
2022-04-01,29903014877,Malaysia,"All Countries, excluding the IO"
2022-05-01,27481866458,Malaysia,"All Countries, excluding the IO"
2022-06-01,33176775894,Malaysia,"All Countries, excluding the IO"
2022-07-01,30191957202,Malaysia,"All Countries, excluding the IO"
2022-08-01,31633564871,Malaysia,"All Countries, excluding the IO"
2022-09-01,31742019962,Malaysia,"All Countries, excluding the IO"
2022-10-01,28026412713,Malaysia,"All Countries, excluding the IO"
2022-11-01,28048620509,Malaysia,"All Countries, excluding the IO"
2022-12-01,29878728339,Malaysia,"All Countries, excluding the IO"
2023-01-01,26023396134,Malaysia,"All Countries, excluding the IO"
2022-01-01,689279310675,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-02-01,596650781960,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-03-01,722151192631,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-04-01,694477549804,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-05-01,722427892733,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-06-01,781281869493,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-07-01,735764436129,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-08-01,737242895105,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-09-01,739343824743,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-10-01,692860116049,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-11-01,702202075901,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-12-01,698436159774,Export earnings: nonfuel,"All Countries, excluding the IO"
2023-01-01,679920866325,Export earnings: nonfuel,"All Countries, excluding the IO"
2022-01-01,1360270117,Luxembourg,"All Countries, excluding the IO"
2022-02-01,1477195458,Luxembourg,"All Countries, excluding the IO"
2022-03-01,1704398591,Luxembourg,"All Countries, excluding the IO"
2022-04-01,1473129797,Luxembourg,"All Countries, excluding the IO"
2022-05-01,1524169495,Luxembourg,"All Countries, excluding the IO"
2022-06-01,1603126019,Luxembourg,"All Countries, excluding the IO"
2022-07-01,1386962818,Luxembourg,"All Countries, excluding the IO"
2022-08-01,1336015437,Luxembourg,"All Countries, excluding the IO"
2022-09-01,1403624852,Luxembourg,"All Countries, excluding the IO"
2022-10-01,1370459585,Luxembourg,"All Countries, excluding the IO"
2022-11-01,1436652342,Luxembourg,"All Countries, excluding the IO"
2022-12-01,1329311360,Luxembourg,"All Countries, excluding the IO"
2023-01-01,1447139476,Luxembourg,"All Countries, excluding the IO"
2022-01-01,1779788847,Latvia,"All Countries, excluding the IO"
2022-02-01,1821482951,Latvia,"All Countries, excluding the IO"
2022-03-01,2192622881,Latvia,"All Countries, excluding the IO"
2022-04-01,1851568340,Latvia,"All Countries, excluding the IO"
2022-05-01,1940701818,Latvia,"All Countries, excluding the IO"
2022-06-01,1941245394,Latvia,"All Countries, excluding the IO"
2022-07-01,1759517118,Latvia,"All Countries, excluding the IO"
2022-08-01,2078119045.9999998,Latvia,"All Countries, excluding the IO"
2022-09-01,2265145734,Latvia,"All Countries, excluding the IO"
2022-10-01,1936463332,Latvia,"All Countries, excluding the IO"
2022-11-01,2178533265,Latvia,"All Countries, excluding the IO"
2022-12-01,1993777413,Latvia,"All Countries, excluding the IO"
2023-01-01,1907170690,Latvia,"All Countries, excluding the IO"
2022-01-01,176022539926,Export earnings: fuel,"All Countries, excluding the IO"
2022-02-01,176811603715,Export earnings: fuel,"All Countries, excluding the IO"
2022-03-01,208354412863,Export earnings: fuel,"All Countries, excluding the IO"
2022-04-01,204990054187,Export earnings: fuel,"All Countries, excluding the IO"
2022-05-01,199757984313,Export earnings: fuel,"All Countries, excluding the IO"
2022-06-01,199513321346,Export earnings: fuel,"All Countries, excluding the IO"
2022-07-01,195328138085,Export earnings: fuel,"All Countries, excluding the IO"
2022-08-01,195934009953,Export earnings: fuel,"All Countries, excluding the IO"
2022-09-01,184801088093,Export earnings: fuel,"All Countries, excluding the IO"
2022-10-01,182680194317,Export earnings: fuel,"All Countries, excluding the IO"
2022-11-01,173004169140,Export earnings: fuel,"All Countries, excluding the IO"
2022-12-01,169614926918,Export earnings: fuel,"All Countries, excluding the IO"
2023-01-01,159457011850,Export earnings: fuel,"All Countries, excluding the IO"
2022-01-01,44467554,Somalia,"All Countries, excluding the IO"
2022-02-01,42010232,Somalia,"All Countries, excluding the IO"
2022-03-01,47149254,Somalia,"All Countries, excluding the IO"
2022-04-01,50137020,Somalia,"All Countries, excluding the IO"
2022-05-01,50755995,Somalia,"All Countries, excluding the IO"
2022-06-01,143754494,Somalia,"All Countries, excluding the IO"
2022-07-01,68692005,Somalia,"All Countries, excluding the IO"
2022-08-01,40279013,Somalia,"All Countries, excluding the IO"
2022-09-01,44589671,Somalia,"All Countries, excluding the IO"
2022-10-01,42354290,Somalia,"All Countries, excluding the IO"
2022-11-01,38190424,Somalia,"All Countries, excluding the IO"
2022-12-01,42052900,Somalia,"All Countries, excluding the IO"
2023-01-01,43093395,Somalia,"All Countries, excluding the IO"
2022-01-01,330357236,"Moldova, Republic of","All Countries, excluding the IO"
2022-02-01,336464327,"Moldova, Republic of","All Countries, excluding the IO"
2022-03-01,395826597,"Moldova, Republic of","All Countries, excluding the IO"
2022-04-01,396340158,"Moldova, Republic of","All Countries, excluding the IO"
2022-05-01,416034561,"Moldova, Republic of","All Countries, excluding the IO"
2022-06-01,416431915,"Moldova, Republic of","All Countries, excluding the IO"
2022-07-01,338222510,"Moldova, Republic of","All Countries, excluding the IO"
2022-08-01,329414482,"Moldova, Republic of","All Countries, excluding the IO"
2022-09-01,318527652,"Moldova, Republic of","All Countries, excluding the IO"
2022-10-01,343543975,"Moldova, Republic of","All Countries, excluding the IO"
2022-11-01,259578355,"Moldova, Republic of","All Countries, excluding the IO"
2022-12-01,232779849,"Moldova, Republic of","All Countries, excluding the IO"
2023-01-01,249643909,"Moldova, Republic of","All Countries, excluding the IO"
2022-01-01,10346383402,Denmark,"All Countries, excluding the IO"
2022-02-01,10583792111,Denmark,"All Countries, excluding the IO"
2022-03-01,12841346506,Denmark,"All Countries, excluding the IO"
2022-04-01,10125142454,Denmark,"All Countries, excluding the IO"
2022-05-01,10977178290,Denmark,"All Countries, excluding the IO"
2022-06-01,11120138719,Denmark,"All Countries, excluding the IO"
2022-07-01,10306714586,Denmark,"All Countries, excluding the IO"
2022-08-01,10354939170,Denmark,"All Countries, excluding the IO"
2022-09-01,11291814375,Denmark,"All Countries, excluding the IO"
2022-10-01,10602582078,Denmark,"All Countries, excluding the IO"
2022-11-01,11227454067,Denmark,"All Countries, excluding the IO"
2022-12-01,10466356387,Denmark,"All Countries, excluding the IO"
2023-01-01,11402692591,Denmark,"All Countries, excluding the IO"
2022-01-01,8562174464,Chile,"All Countries, excluding the IO"
2022-02-01,7301397759,Chile,"All Countries, excluding the IO"
2022-03-01,8672600934,Chile,"All Countries, excluding the IO"
2022-04-01,8026584486,Chile,"All Countries, excluding the IO"
2022-05-01,8897702434,Chile,"All Countries, excluding the IO"
2022-06-01,8330295706.999999,Chile,"All Countries, excluding the IO"
2022-07-01,7946688801,Chile,"All Countries, excluding the IO"
2022-08-01,7877598757,Chile,"All Countries, excluding the IO"
2022-09-01,7569077534,Chile,"All Countries, excluding the IO"
2022-10-01,7597805356,Chile,"All Countries, excluding the IO"
2022-11-01,7812810264,Chile,"All Countries, excluding the IO"
2022-12-01,8894359477,Chile,"All Countries, excluding the IO"
2023-01-01,8923612953,Chile,"All Countries, excluding the IO"
2022-01-01,50670268781,France,"All Countries, excluding the IO"
2022-02-01,50594881865,France,"All Countries, excluding the IO"
2022-03-01,56309207671,France,"All Countries, excluding the IO"
2022-04-01,49835430022,France,"All Countries, excluding the IO"
2022-05-01,51580786804,France,"All Countries, excluding the IO"
2022-06-01,54873791700,France,"All Countries, excluding the IO"
2022-07-01,47694013765,France,"All Countries, excluding the IO"
2022-08-01,44324212628,France,"All Countries, excluding the IO"
2022-09-01,52903061630,France,"All Countries, excluding the IO"
2022-10-01,51462508679,France,"All Countries, excluding the IO"
2022-11-01,53324863955,France,"All Countries, excluding the IO"
2022-12-01,54579657611,France,"All Countries, excluding the IO"
2023-01-01,51519424191,France,"All Countries, excluding the IO"
2022-01-01,6806961,Saint Lucia,"All Countries, excluding the IO"
2022-02-01,5924959,Saint Lucia,"All Countries, excluding the IO"
2022-03-01,6253750,Saint Lucia,"All Countries, excluding the IO"
2022-04-01,7412303,Saint Lucia,"All Countries, excluding the IO"
2022-05-01,7595920,Saint Lucia,"All Countries, excluding the IO"
2022-06-01,6341363,Saint Lucia,"All Countries, excluding the IO"
2022-07-01,6457475,Saint Lucia,"All Countries, excluding the IO"
2022-08-01,6122752,Saint Lucia,"All Countries, excluding the IO"
2022-09-01,6306293,Saint Lucia,"All Countries, excluding the IO"
2022-10-01,5875909,Saint Lucia,"All Countries, excluding the IO"
2022-11-01,9529823,Saint Lucia,"All Countries, excluding the IO"
2022-12-01,6587735,Saint Lucia,"All Countries, excluding the IO"
2023-01-01,3496390,Saint Lucia,"All Countries, excluding the IO"
2022-01-01,177196872,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-02-01,115825612,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-03-01,141279581,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-04-01,158638226,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-05-01,155869428,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-06-01,169306540,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-07-01,140324615,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-08-01,151858942,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-09-01,165130760,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-10-01,166411570,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-11-01,134893252,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-12-01,136569607,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2023-01-01,167623335,Other Countries n.i.e. (IMF),"All Countries, excluding the IO"
2022-01-01,25341693,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-02-01,10572761,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-03-01,13742047,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-04-01,14021341,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-05-01,18651833,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-06-01,13995478,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-07-01,22518974,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-08-01,28195895,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-09-01,25574806,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-10-01,30872113,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-11-01,23383523,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-12-01,29847681,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2023-01-01,31693433,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-01-01,77462632,Tajikistan,"All Countries, excluding the IO"
2022-02-01,88605386,Tajikistan,"All Countries, excluding the IO"
2022-03-01,101742803,Tajikistan,"All Countries, excluding the IO"
2022-04-01,155730954,Tajikistan,"All Countries, excluding the IO"
2022-05-01,226659184,Tajikistan,"All Countries, excluding the IO"
2022-06-01,505545747,Tajikistan,"All Countries, excluding the IO"
2022-07-01,69321046,Tajikistan,"All Countries, excluding the IO"
2022-08-01,62111929,Tajikistan,"All Countries, excluding the IO"
2022-09-01,75331235,Tajikistan,"All Countries, excluding the IO"
2022-10-01,80862991,Tajikistan,"All Countries, excluding the IO"
2022-11-01,60692790,Tajikistan,"All Countries, excluding the IO"
2022-12-01,97633508,Tajikistan,"All Countries, excluding the IO"
2023-01-01,62713700,Tajikistan,"All Countries, excluding the IO"
2022-01-01,3238546446,New Zealand,"All Countries, excluding the IO"
2022-02-01,3461284949,New Zealand,"All Countries, excluding the IO"
2022-03-01,4577136634,New Zealand,"All Countries, excluding the IO"
2022-04-01,4179060180.0000005,New Zealand,"All Countries, excluding the IO"
2022-05-01,4358408148,New Zealand,"All Countries, excluding the IO"
2022-06-01,3954892892,New Zealand,"All Countries, excluding the IO"
2022-07-01,3929659047,New Zealand,"All Countries, excluding the IO"
2022-08-01,3309379179,New Zealand,"All Countries, excluding the IO"
2022-09-01,3518019986,New Zealand,"All Countries, excluding the IO"
2022-10-01,3489675027,New Zealand,"All Countries, excluding the IO"
2022-11-01,4037991088,New Zealand,"All Countries, excluding the IO"
2022-12-01,4265694893,New Zealand,"All Countries, excluding the IO"
2023-01-01,3503900120,New Zealand,"All Countries, excluding the IO"
2022-01-01,1460694,Central African Republic,"All Countries, excluding the IO"
2022-02-01,5312303,Central African Republic,"All Countries, excluding the IO"
2022-03-01,5981884,Central African Republic,"All Countries, excluding the IO"
2022-04-01,2948786,Central African Republic,"All Countries, excluding the IO"
2022-05-01,3636568,Central African Republic,"All Countries, excluding the IO"
2022-06-01,3743228,Central African Republic,"All Countries, excluding the IO"
2022-07-01,2349145,Central African Republic,"All Countries, excluding the IO"
2022-08-01,6050363,Central African Republic,"All Countries, excluding the IO"
2022-09-01,7002941,Central African Republic,"All Countries, excluding the IO"
2022-10-01,2581416,Central African Republic,"All Countries, excluding the IO"
2022-11-01,5766293,Central African Republic,"All Countries, excluding the IO"
2022-12-01,3074978,Central African Republic,"All Countries, excluding the IO"
2023-01-01,2719377,Central African Republic,"All Countries, excluding the IO"
2022-01-01,568259642,Guinea,"All Countries, excluding the IO"
